11_50,10_74,1_22,0_41,11_47,11_37,11_51,0_36,0_35,10_69,10_79,11_17
0.2588235294117647,0.5333333333333333,2.960899316,0.2688172043010752,0.5372549019607843,0.7019607843137254,0.1490196078431372,0.5913978494623656,0.6656891495601173,0.4392156862745098,0.392156862745098,0.592156862745098
0.2627450980392157,0.5254901960784314,2.950146628,0.2639296187683284,0.5411764705882353,0.7294117647058823,0.1450980392156863,0.5689149560117303,0.6656891495601173,0.4392156862745098,0.396078431372549,0.6039215686274509
0.2705882352941176,0.5176470588235295,2.941348974,0.2590420332355816,0.5490196078431373,0.7490196078431373,0.1411764705882353,0.544477028347996,0.6647116324535679,0.4392156862745098,0.4,0.611764705882353
0.2745098039215686,0.5098039215686274,2.93255132,0.2551319648093841,0.5568627450980392,0.7686274509803922,0.1372549019607843,0.5239491691104594,0.6647116324535679,0.4392156862745098,0.4078431372549019,0.6196078431372549
0.2862745098039215,0.4980392156862745,2.921798631,0.2531769305962854,0.5686274509803921,0.788235294117647,0.1294117647058823,0.5131964809384164,0.6647116324535679,0.4392156862745098,0.4156862745098039,0.6235294117647059
0.2980392156862745,0.4901960784313725,2.907135875,0.2541544477028348,0.5764705882352941,0.803921568627451,0.1254901960784313,0.5219941348973607,0.6647116324535679,0.4392156862745098,0.4235294117647059,0.6274509803921569
0.3098039215686274,0.4823529411764706,2.88856305,0.2570869990224829,0.5843137254901961,0.8196078431372549,0.1176470588235294,0.5620723362658846,0.6647116324535679,0.4392156862745098,0.4313725490196078,0.6274509803921569
0.3254901960784314,0.4745098039215686,2.865102639,0.2639296187683284,0.592156862745098,0.8313725490196079,0.1137254901960784,0.6392961876832844,0.6647116324535679,0.4392156862745098,0.4392156862745098,0.6274509803921569
0.3450980392156862,0.4705882352941176,2.83773216,0.2766373411534701,0.6,0.8431372549019608,0.1098039215686274,0.7438905180840665,0.6647116324535679,0.4392156862745098,0.4470588235294118,0.6274509803921569
0.3647058823529411,0.4666666666666667,2.804496579,0.2961876832844575,0.6078431372549019,0.8509803921568627,0.1058823529411764,0.8514173998044966,0.6637341153470185,0.4392156862745098,0.4549019607843137,0.6274509803921569
0.3843137254901961,0.4627450980392157,2.767350929,0.3216031280547409,0.615686274509804,0.8627450980392157,0.1019607843137254,0.9257086999022482,0.6637341153470185,0.4392156862745098,0.4627450980392157,0.6274509803921569
0.403921568627451,0.4588235294117647,2.727272727,0.3528836754643206,0.615686274509804,0.8666666666666667,0.1019607843137254,0.9628543499511242,0.6637341153470185,0.4392156862745098,0.4745098039215686,0.6235294117647059
0.4274509803921568,0.4549019607843137,2.679374389,0.3988269794721407,0.6235294117647059,0.8745098039215686,0.1019607843137254,0.9491691104594332,0.6637341153470185,0.4392156862745098,0.4823529411764706,0.6196078431372549
0.4509803921568627,0.4509803921568627,2.625610948,0.4418377321603128,0.6235294117647059,0.8745098039215686,0.0980392156862745,0.8621700879765396,0.6637341153470185,0.4352941176470588,0.4901960784313725,0.615686274509804
0.4745098039215686,0.4470588235294118,2.568914956,0.4731182795698925,0.6235294117647059,0.8666666666666667,0.0980392156862745,0.7194525904203324,0.6637341153470185,0.4352941176470588,0.4980392156862745,0.611764705882353
0.4941176470588235,0.4431372549019607,2.51026393,0.5083088954056696,0.6235294117647059,0.8666666666666667,0.1019607843137254,0.5454545454545454,0.6637341153470185,0.4352941176470588,0.5058823529411764,0.6039215686274509
0.5176470588235295,0.4392156862745098,2.451612903,0.5454545454545454,0.6196078431372549,0.8666666666666667,0.1019607843137254,0.386119257086999,0.6647116324535679,0.4352941176470588,0.5098039215686274,0.596078431372549
0.5372549019607843,0.4392156862745098,2.394916911,0.5767350928641252,0.615686274509804,0.8627450980392157,0.1058823529411764,0.2453567937438905,0.6647116324535679,0.4352941176470588,0.5176470588235295,0.592156862745098
0.5529411764705883,0.4352941176470588,2.342130987,0.5982404692082112,0.615686274509804,0.8588235294117647,0.1058823529411764,0.1280547409579667,0.6656891495601173,0.4352941176470588,0.5215686274509804,0.5803921568627451
0.5725490196078431,0.4352941176470588,2.295210166,0.6226783968719453,0.615686274509804,0.8470588235294118,0.1098039215686274,0.0635386119257087,0.6666666666666666,0.4352941176470588,0.5254901960784314,0.5725490196078431
0.5882352941176471,0.4313725490196078,2.255131965,0.6490713587487781,0.6352941176470588,0.8352941176470589,0.1098039215686274,0.0312805474095796,0.6686217008797654,0.4352941176470588,0.5294117647058824,0.5686274509803921
0.6,0.4274509803921568,2.221896383,0.6744868035190615,0.6313725490196078,0.8274509803921568,0.1098039215686274,0.0156402737047898,0.6695992179863147,0.4352941176470588,0.5294117647058824,0.5607843137254902
0.611764705882353,0.4235294117647059,2.196480938,0.6901270772238515,0.6235294117647059,0.8117647058823529,0.1137254901960784,0.0078201368523949,0.6715542521994134,0.4352941176470588,0.5333333333333333,0.5529411764705883
0.6235294117647059,0.4196078431372549,2.175953079,0.7018572825024438,0.615686274509804,0.8,0.1137254901960784,0.0039100684261974,0.6725317693059628,0.4352941176470588,0.5372549019607843,0.5490196078431373
0.6313725490196078,0.4117647058823529,2.159335288,0.7106549364613881,0.611764705882353,0.7843137254901961,0.1137254901960784,0.0019550342130987,0.6744868035190615,0.4352941176470588,0.5372549019607843,0.5450980392156862
0.6352941176470588,0.4078431372549019,2.145650049,0.7155425219941349,0.6039215686274509,0.7686274509803922,0.1137254901960784,0.0009775171065493,0.6754643206256109,0.4352941176470588,0.5411764705882353,0.5372549019607843
0.6392156862745098,0.403921568627451,2.134897361,0.7155425219941349,0.596078431372549,0.7607843137254902,0.1137254901960784,0.0,0.6764418377321603,0.4352941176470588,0.5411764705882353,0.5333333333333333
0.6431372549019608,0.4,2.12512219,0.7116324535679375,0.592156862745098,0.7450980392156863,0.1137254901960784,0.0,0.6764418377321603,0.4352941176470588,0.5411764705882353,0.5294117647058824
0.6470588235294118,0.396078431372549,2.116324536,0.7047898338220919,0.5882352941176471,0.7333333333333333,0.1137254901960784,0.0,0.6774193548387096,0.4392156862745098,0.5411764705882353,0.5254901960784314
0.6470588235294118,0.392156862745098,2.107526882,0.6959921798631477,0.5843137254901961,0.7215686274509804,0.1137254901960784,0.0,0.6774193548387096,0.4392156862745098,0.5411764705882353,0.5215686274509804
0.6470588235294118,0.388235294117647,2.098729228,0.6832844574780058,0.5764705882352941,0.7058823529411765,0.1137254901960784,0.0,0.6774193548387096,0.4392156862745098,0.5411764705882353,0.5176470588235295
0.6431372549019608,0.3843137254901961,2.086999022,0.6686217008797654,0.5725490196078431,0.6980392156862745,0.1137254901960784,0.0,0.6774193548387096,0.4431372549019607,0.5411764705882353,0.5176470588235295
0.6392156862745098,0.3803921568627451,2.0742913,0.6510263929618768,0.5686274509803921,0.6862745098039216,0.1176470588235294,0.0,0.6774193548387096,0.4470588235294118,0.5372549019607843,0.5137254901960784
0.6313725490196078,0.3764705882352941,2.061583578,0.6324535679374389,0.5686274509803921,0.6705882352941176,0.1176470588235294,0.0,0.6774193548387096,0.4509803921568627,0.5333333333333333,0.5098039215686274
0.6274509803921569,0.3764705882352941,2.048875855,0.6119257086999023,0.5686274509803921,0.6549019607843137,0.1176470588235294,0.0,0.6774193548387096,0.4549019607843137,0.5333333333333333,0.5058823529411764
0.6196078431372549,0.3725490196078431,2.038123167,0.592375366568915,0.5647058823529412,0.6392156862745098,0.1254901960784313,0.0,0.6774193548387096,0.4588235294117647,0.5294117647058824,0.5058823529411764
0.611764705882353,0.3725490196078431,2.027370479,0.5767350928641252,0.5607843137254902,0.6235294117647059,0.1254901960784313,0.0,0.6764418377321603,0.4627450980392157,0.5254901960784314,0.5019607843137255
0.6,0.3725490196078431,2.015640274,0.5591397849462365,0.5568627450980392,0.6078431372549019,0.1294117647058823,0.0,0.6764418377321603,0.4666666666666667,0.5254901960784314,0.5019607843137255
0.592156862745098,0.3725490196078431,2.001955034,0.5376344086021505,0.5529411764705883,0.5882352941176471,0.1294117647058823,0.0,0.6754643206256109,0.4705882352941176,0.5215686274509804,0.4941176470588235
0.5803921568627451,0.3725490196078431,1.984359726,0.5190615835777126,0.5490196078431373,0.5686274509803921,0.1333333333333333,0.0,0.6754643206256109,0.4745098039215686,0.5215686274509804,0.4901960784313725
0.5686274509803921,0.3764705882352941,1.964809384,0.5024437927663734,0.5450980392156862,0.5529411764705883,0.1333333333333333,0.0,0.6744868035190615,0.4784313725490196,0.5176470588235295,0.4862745098039215
0.5607843137254902,0.3764705882352941,1.942326491,0.4897360703812317,0.5411764705882353,0.5294117647058824,0.1333333333333333,0.0,0.6735092864125122,0.4823529411764706,0.5137254901960784,0.4823529411764706
0.5529411764705883,0.3764705882352941,1.91886608,0.4789833822091887,0.5333333333333333,0.5137254901960784,0.1333333333333333,0.0,0.6735092864125122,0.4862745098039215,0.5098039215686274,0.4745098039215686
0.5411764705882353,0.3725490196078431,1.89540567,0.469208211143695,0.5294117647058824,0.5019607843137255,0.1333333333333333,0.0,0.6725317693059628,0.4862745098039215,0.5058823529411764,0.4705882352941176
0.5333333333333333,0.3725490196078431,1.869990225,0.4594330400782013,0.5215686274509804,0.4901960784313725,0.1333333333333333,0.0,0.6725317693059628,0.4901960784313725,0.5019607843137255,0.4627450980392157
0.5254901960784314,0.3725490196078431,1.841642229,0.4506353861192571,0.5215686274509804,0.4745098039215686,0.1294117647058823,0.0,0.6715542521994134,0.4941176470588235,0.4980392156862745,0.4588235294117647
0.5176470588235295,0.3686274509803922,1.812316716,0.4437927663734115,0.5176470588235295,0.4627450980392157,0.1294117647058823,0.0,0.6705767350928641,0.4980392156862745,0.4941176470588235,0.4509803921568627
0.5098039215686274,0.3686274509803922,1.785923754,0.436950146627566,0.5098039215686274,0.4588235294117647,0.1254901960784313,0.0,0.6705767350928641,0.4980392156862745,0.4901960784313725,0.4431372549019607
0.5058823529411764,0.3647058823529411,1.760508309,0.4301075268817204,0.5058823529411764,0.4470588235294118,0.1215686274509803,0.0,0.6695992179863147,0.5019607843137255,0.4901960784313725,0.4392156862745098
0.5019607843137255,0.3647058823529411,1.730205279,0.4242424242424242,0.5019607843137255,0.4470588235294118,0.1176470588235294,0.0,0.6695992179863147,0.5058823529411764,0.4862745098039215,0.4313725490196078
0.4980392156862745,0.3647058823529411,1.699902248,0.418377321603128,0.5019607843137255,0.4431372549019607,0.1137254901960784,0.0,0.6695992179863147,0.5098039215686274,0.4862745098039215,0.4235294117647059
0.4941176470588235,0.3647058823529411,1.672531769,0.4125122189638319,0.5019607843137255,0.4470588235294118,0.1098039215686274,0.0,0.6686217008797654,0.5137254901960784,0.4862745098039215,0.4156862745098039
0.4941176470588235,0.3647058823529411,1.647116325,0.407624633431085,0.4941176470588235,0.4470588235294118,0.1098039215686274,0.0,0.6686217008797654,0.5176470588235295,0.4823529411764706,0.4078431372549019
0.4941176470588235,0.3647058823529411,1.620723363,0.4027370478983382,0.4901960784313725,0.4470588235294118,0.1058823529411764,0.0117302052785923,0.6686217008797654,0.5215686274509804,0.4823529411764706,0.4
0.4941176470588235,0.3607843137254902,1.594330401,0.3988269794721407,0.4862745098039215,0.4549019607843137,0.1058823529411764,0.0400782013685239,0.6686217008797654,0.5254901960784314,0.4823529411764706,0.396078431372549
0.4941176470588235,0.3607843137254902,1.567937439,0.3929618768328445,0.4784313725490196,0.4588235294117647,0.1019607843137254,0.0811339198435972,0.6686217008797654,0.5254901960784314,0.4823529411764706,0.388235294117647
0.4941176470588235,0.3607843137254902,1.541544477,0.3880742913000977,0.4745098039215686,0.4588235294117647,0.1019607843137254,0.1358748778103616,0.6686217008797654,0.5254901960784314,0.4784313725490196,0.3843137254901961
0.4980392156862745,0.3568627450980392,1.516129032,0.3822091886608015,0.4666666666666667,0.4588235294117647,0.1019607843137254,0.1945259042033235,0.6686217008797654,0.5215686274509804,0.4784313725490196,0.3764705882352941
0.5019607843137255,0.3607843137254902,1.492668622,0.3763440860215054,0.4549019607843137,0.4588235294117647,0.0980392156862745,0.2541544477028348,0.6686217008797654,0.5176470588235295,0.4745098039215686,0.3725490196078431
0.5019607843137255,0.3607843137254902,1.470185728,0.3704789833822092,0.4509803921568627,0.4588235294117647,0.0980392156862745,0.3118279569892473,0.6686217008797654,0.5137254901960784,0.4745098039215686,0.3647058823529411
0.5058823529411764,0.3686274509803922,1.453567937,0.364613880742913,0.4392156862745098,0.4549019607843137,0.0980392156862745,0.3655913978494624,0.6686217008797654,0.5098039215686274,0.4705882352941176,0.3607843137254902
0.5058823529411764,0.3725490196078431,1.438905181,0.3597262952101662,0.4313725490196078,0.4470588235294118,0.0980392156862745,0.4144672531769306,0.6686217008797654,0.5019607843137255,0.4666666666666667,0.3529411764705882
0.5098039215686274,0.3843137254901961,1.421309873,0.3548387096774194,0.4196078431372549,0.4392156862745098,0.0941176470588235,0.4594330400782013,0.6686217008797654,0.4941176470588235,0.4627450980392157,0.3490196078431372
0.5137254901960784,0.396078431372549,1.403714565,0.3479960899315738,0.4078431372549019,0.4274509803921568,0.0941176470588235,0.4995112414467253,0.6686217008797654,0.4862745098039215,0.4588235294117647,0.3411764705882353
0.5176470588235295,0.4078431372549019,1.387096774,0.3411534701857282,0.396078431372549,0.4117647058823529,0.0980392156862745,0.5356793743890518,0.6686217008797654,0.4823529411764706,0.4549019607843137,0.3372549019607843
0.5176470588235295,0.4196078431372549,1.370478983,0.3343108504398827,0.3843137254901961,0.4,0.0980392156862745,0.5669599217986315,0.6686217008797654,0.4745098039215686,0.4509803921568627,0.3294117647058823
0.5215686274509804,0.4313725490196078,1.353861193,0.3294232649071358,0.3686274509803922,0.3843137254901961,0.1019607843137254,0.5904203323558163,0.6686217008797654,0.4705882352941176,0.4470588235294118,0.3215686274509804
0.5215686274509804,0.4470588235294118,1.337243402,0.3255131964809384,0.3568627450980392,0.3686274509803922,0.1098039215686274,0.6089931573802542,0.6686217008797654,0.4666666666666667,0.4431372549019607,0.3137254901960784
0.5215686274509804,0.4666666666666667,1.321603128,0.3196480938416422,0.3411764705882353,0.3568627450980392,0.1137254901960784,0.6265884652981427,0.6686217008797654,0.4627450980392157,0.4352941176470588,0.3098039215686274
0.5215686274509804,0.4823529411764706,1.307917889,0.313782991202346,0.3294117647058823,0.3411764705882353,0.1254901960784313,0.6412512218963832,0.667644183773216,0.4627450980392157,0.4313725490196078,0.3019607843137254
0.5215686274509804,0.5019607843137255,1.293255132,0.3088954056695992,0.3176470588235294,0.3254901960784314,0.1372549019607843,0.6520039100684262,0.667644183773216,0.4588235294117647,0.4274509803921568,0.2941176470588235
0.5215686274509804,0.5215686274509804,1.277614858,0.3020527859237537,0.3058823529411765,0.3137254901960784,0.1529411764705882,0.6588465298142717,0.667644183773216,0.4588235294117647,0.4235294117647059,0.2862745098039215
0.5176470588235295,0.5411764705882353,1.26686217,0.2961876832844575,0.2941176470588235,0.3019607843137254,0.1686274509803921,0.6617790811339198,0.667644183773216,0.4588235294117647,0.4196078431372549,0.2784313725490196
0.5098039215686274,0.5529411764705883,1.257086999,0.2903225806451613,0.2862745098039215,0.2980392156862745,0.188235294117647,0.6627565982404692,0.667644183773216,0.4588235294117647,0.4156862745098039,0.2705882352941176
0.5019607843137255,0.5647058823529412,1.24340176,0.2854349951124145,0.2784313725490196,0.2980392156862745,0.2117647058823529,0.6598240469208211,0.6666666666666666,0.4588235294117647,0.4156862745098039,0.2627450980392157
0.4941176470588235,0.5764705882352941,1.228739003,0.2795698924731182,0.2705882352941176,0.2980392156862745,0.2313725490196078,0.6549364613880743,0.6666666666666666,0.4588235294117647,0.4117647058823529,0.2588235294117647
0.4784313725490196,0.5843137254901961,1.214076246,0.273704789833822,0.2705882352941176,0.2980392156862745,0.2549019607843137,0.6480938416422287,0.6666666666666666,0.4588235294117647,0.4078431372549019,0.2509803921568627
0.4666666666666667,0.5882352941176471,1.19941349,0.2688172043010752,0.2666666666666666,0.3019607843137254,0.2784313725490196,0.6412512218963832,0.6666666666666666,0.4627450980392157,0.4078431372549019,0.2431372549019607
0.4470588235294118,0.592156862745098,1.186705767,0.2649071358748778,0.2666666666666666,0.3098039215686274,0.2980392156862745,0.6334310850439883,0.6666666666666666,0.4666666666666667,0.403921568627451,0.2392156862745098
0.4313725490196078,0.596078431372549,1.176930596,0.2619745845552297,0.2666666666666666,0.3176470588235294,0.3215686274509804,0.6265884652981427,0.6656891495601173,0.4745098039215686,0.403921568627451,0.2352941176470588
0.4078431372549019,0.6,1.168132942,0.2580645161290322,0.2666666666666666,0.3254901960784314,0.3411764705882353,0.6197458455522972,0.6656891495601173,0.4784313725490196,0.4,0.2313725490196078
0.388235294117647,0.6,1.158357771,0.2541544477028348,0.2666666666666666,0.3294117647058823,0.3568627450980392,0.613880742913001,0.6656891495601173,0.4862745098039215,0.4,0.2313725490196078
0.3686274509803922,0.6,1.147605083,0.2512218963831867,0.2705882352941176,0.3333333333333333,0.3764705882352941,0.6089931573802542,0.6656891495601173,0.4901960784313725,0.4,0.2313725490196078
0.3450980392156862,0.596078431372549,1.136852395,0.2502443792766373,0.2705882352941176,0.3411764705882353,0.388235294117647,0.6060606060606061,0.6656891495601173,0.4901960784313725,0.396078431372549,0.2352941176470588
0.3254901960784314,0.592156862745098,1.127077224,0.2531769305962854,0.2705882352941176,0.3450980392156862,0.4,0.603128054740958,0.6656891495601173,0.4901960784313725,0.396078431372549,0.2392156862745098
0.3058823529411765,0.5843137254901961,1.122189638,0.260019550342131,0.2745098039215686,0.3450980392156862,0.4156862745098039,0.6021505376344086,0.6656891495601173,0.4862745098039215,0.396078431372549,0.2431372549019607
0.2901960784313726,0.5803921568627451,1.120234604,0.273704789833822,0.2745098039215686,0.3450980392156862,0.4235294117647059,0.6021505376344086,0.6656891495601173,0.4823529411764706,0.396078431372549,0.2549019607843137
0.2745098039215686,0.5764705882352941,1.114369501,0.2932551319648094,0.2784313725490196,0.3450980392156862,0.4313725490196078,0.603128054740958,0.6647116324535679,0.4784313725490196,0.396078431372549,0.2666666666666666
0.2588235294117647,0.5686274509803921,1.10459433,0.3206256109481916,0.2823529411764706,0.3411764705882353,0.4431372549019607,0.6050830889540567,0.6647116324535679,0.4705882352941176,0.4,0.2784313725490196
0.2470588235294117,0.5647058823529412,1.094819159,0.3528836754643206,0.2862745098039215,0.3333333333333333,0.4470588235294118,0.6060606060606061,0.6647116324535679,0.4666666666666667,0.4,0.2941176470588235
0.2392156862745098,0.5607843137254902,1.085043988,0.3841642228739003,0.2941176470588235,0.3294117647058823,0.4549019607843137,0.6080156402737048,0.6647116324535679,0.4666666666666667,0.4,0.3098039215686274
0.2313725490196078,0.5607843137254902,1.0742913,0.4164222873900293,0.2980392156862745,0.3294117647058823,0.4588235294117647,0.6089931573802542,0.6647116324535679,0.4666666666666667,0.403921568627451,0.3294117647058823
0.2235294117647059,0.5568627450980392,1.064516129,0.4525904203323558,0.3058823529411765,0.3294117647058823,0.4627450980392157,0.6089931573802542,0.6647116324535679,0.4666666666666667,0.403921568627451,0.3490196078431372
0.2196078431372549,0.5529411764705883,1.057673509,0.4916911045943304,0.3176470588235294,0.3294117647058823,0.4666666666666667,0.6099706744868035,0.6656891495601173,0.4705882352941176,0.4078431372549019,0.3686274509803922
0.2156862745098039,0.5450980392156862,1.053763441,0.5298142717497556,0.3294117647058823,0.3411764705882353,0.4705882352941176,0.6109481915933529,0.6666666666666666,0.4745098039215686,0.4078431372549019,0.392156862745098
0.2156862745098039,0.5372549019607843,1.052785924,0.5659824046920822,0.3411764705882353,0.3450980392156862,0.4705882352941176,0.6119257086999023,0.667644183773216,0.4784313725490196,0.4117647058823529,0.4117647058823529
