Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11
-0.1932999258480206,0.7508886514541437,0.0687584139799283,0.5899864917055351,-0.1981947802365453,-0.003067346560336,-0.4439688727035102,-0.3737285626968757,-0.3984487881937912,0.3094063912281716,-0.4117651510001481
-0.1997988815758317,0.6907831142441455,0.0507338507719601,0.5239757123547321,-0.1989658074113887,-0.0056172107973316,-0.4761254735871459,-0.4044775100497697,-0.5236510424093859,0.2954237379162234,-0.4267502114753983
-0.2074644310128186,0.635358318556608,0.0294215708343167,0.4595356596423163,-0.1989061681840779,-0.0092207615331796,-0.5115984804950405,-0.437277579492588,-0.6467869853194516,0.2812791495444404,-0.4403118355415116
-0.216774393661604,0.585061352307566,0.0051891880162458,0.3977004919609664,-0.1979768379192603,-0.0139024460730154,-0.5498168423270366,-0.4716790883189837,-0.7669050270778955,0.2672533052879118,-0.4526773863518811
-0.228146365244481,0.5400964221092978,-0.0215348338265575,0.3393465697088965,-0.1961563580049975,-0.0196354187926233,-0.5900367785705504,-0.507112506970046,-0.8830812978090248,0.2535886004743585,-0.4641145507899218
-0.2419286992370887,0.5004477147389038,-0.0502727829139545,0.2851808325299063,-0.1934406601380505,-0.0263403425962384,-0.6313537299079032,-0.5428939182301222,-0.9944399940471602,0.2404851572669683,-0.4749218639170978
-0.2583923288100379,0.4659080544608683,-0.080510820629543,0.2357345770375593,-0.1898425700981636,-0.0338854213965306,-0.6727192662128442,-0.5782337691407666,-1.100173985447106,0.2280983760334683,-0.4854184101695397
-0.2777233441876524,0.4361115852300702,-0.1117132811761035,0.191362372455731,-0.185391012558693,-0.0420877308810702,-0.7129629836331711,-0.6122491866748342,-1.1995645446735337,0.2165379974390265,-0.4959329248981767
-0.3000162921901816,0.4105687470584994,-0.1433377201250637,0.1522457086047823,-0.1801299380820236,-0.0507159020195227,-0.7508192868578525,-0.6439800409765446,-1.2919990653524875,0.2058685974035455,-0.5067925346947777
-0.3252682335938441,0.3887019203356628,-0.174850189484636,0.1184008614682621,-0.1741169919194997,-0.0594941924742955,-0.7849587884347174,-0.672408824545474,-1.376985719915581,0.1961113959749348,-0.5183113860140524
-0.353373673974191,0.3698802691010013,-0.2057401443298889,0.0896903885998713,-0.1674219425989554,-0.0681079547652111,-0.8140238687237724,-0.6964842751888808,-1.4541641808489465,0.1872472284993985,-0.5307794191040185
-0.384120568034681,0.3534525122626083,-0.235534362594652,0.0658376293643319,-0.160124887475387,-0.0762104765613553,-0.836667734778095,-0.7151485085545803,-1.5233117755717072,0.1792205041648901,-0.5444515489534147
-0.4171876779039378,0.3387765784438165,-0.2638093009026206,0.046443580942666,-0.1523142531067639,-0.0834311282955063,-0.8515961029900265,-0.7273672460965092,-1.5843447466010565,0.1719439633716135,-0.5595375173967133
-0.4521436330283622,0.3252453434563159,-0.2902014073179716,0.0310055461386267,-0.1440846107372669,-0.0893847075736528,-0.8576104183301835,-0.7321625297875274,-1.6373146159590348,0.1653040411278376,-0.5761926806866301
-0.488448083777618,0.3123078975825729,-0.3144150437110412,0.0189369979441176,-0.1355343312177173,-0.093681820150238,-0.8536513221091028,-0.7286471104080348,-1.682399972588781,0.1591666478191795,-0.5945099942299373
-0.5254553559187934,0.2994860318382578,-0.3362278133074783,0.0095881719569117,-0.1267631091402142,-0.0959400851344054,-0.838840901213993,-0.7160594898217062,-1.719894281788778,0.1533831897359046,-0.6145134498734347
-0.5624209954834753,0.2863858584279338,-0.355493227489752,0.0022669734074911,-0.1178693925415491,-0.0957958991063163,-0.8125221089567282,-0.6937984018961978,-1.7501905322446214,0.14779666776618,-0.6361532099925502
-0.5985115427804475,0.2727046828866282,-0.3721407710814043,-0.003740137379602,-0.1089477617943736,-0.092916441811998,-0.7742936594325979,-0.6614553482879465,-1.773763676979705,0.1422477116086562,-0.6593026652742374
-0.632817791397586,0.2582334182888179,-0.386173532006747,-0.009147546196414,-0.1000863085694755,-0.0870115577552568,-0.7240386840331622,-0.6188436833284423,-1.791151888155554,0.1365804267156677,-0.683757617399732
-0.6643716749248871,0.2428549718454894,-0.3976636464310428,-0.0146503785733096,-0.0913640722957091,-0.0778451070276906,-0.6619455192664618,-0.5660226864536018,-1.8029376379634616,0.1306479502036957,-0.7092377508561793
-0.692166783772215,0.2265391394854743,-0.4067458727869437,-0.020905047918832,-0.0828485968803849,-0.0652453496648437,-0.5885191832044772,-0.5033150891645575,-1.809729548574448,0.1243176288877439,-0.7353905070689679
-0.7151823510565981,0.2093346145823092,-0.413609647245297,-0.0285105957129324,-0.0745936743322777,-0.0491139157408634,-0.5045823997378713,-0.4313166505969583,-1.8121458347823176,0.1174757467515111,-0.7617974082697587
-0.7324103655665098,0.1913587543317404,-0.4184899902286546,-0.0379909589784791,-0.066637344193204,-0.0294329234785701,-0.4112654405166814,-0.3508966091803843,-1.8108000056984752,0.1100317404155853,-0.7879828003260705
-0.7428852776385101,0.1727857543873322,-0.421657630868725,-0.0497783227076067,-0.0590002182487434,-0.0062698444176451,-0.3099845557391598,-0.2631881767701697,-1.8062893086695968,0.1019218495845112,-0.8134248976365513
-0.7457155671206478,0.1538338635578012,-0.4234086973677928,-0.0641977629004438,-0.0516841988462282,0.0202202190566614,-0.2024093247117552,-0.1695686756794348,-1.7991862010611583,0.0931121551124323,-0.837568924310713
-0.7401162485786187,0.1347522307324163,-0.4240542901992629,-0.0814534576803185,-0.0446716562522902,0.0497950829416495,-0.09041983284005,-0.07162942876923,-1.7900329344831445,0.0836009603585428,-0.8598420591586259
-0.7254412064337088,0.1158079205416864,-0.423910216336472,-0.1016168339267901,-0.0379251256799536,0.0821289756100768,0.0239448715180152,0.0288639303033877,-1.7793391412155437,0.0734204722997685,-0.8796698119392895
-0.7012140943617117,0.0972735665257902,-0.4232871203810523,-0.1246171119826094,-0.0313875776663974,0.116818955078046,0.1385451079173056,0.1300194936367823,-1.7675821326366985,0.0626377381997638,-0.8964933885792863
-0.6671564155574162,0.0794160540287277,-0.4224812061918776,-0.1502347890049952,-0.0249833060280076,0.153394079374988,0.2512033690355199,0.2298737009533327,-1.7552094617272251,0.0513547925987176,-0.9097875464114424
-0.623211341877778,0.0624865426947251,-0.4217657033803538,-0.178098637467178,-0.0186194651735522,0.1913270117053276,0.3597690294885944,0.3264503431978042,-1.7426431722693172,0.0397079692414958,-0.9190783983465028
-0.5695618479381924,0.0467120533898382,-0.4213831992022897,-0.2076867740727431,-0.0121882726963079,0.2300476043952363,0.4621822761041814,0.417821431358806,-1.730285060905351,0.0278663345486248,-0.923960597448218
-0.5066418449298676,0.032288759746425,-0.4215389295115345,-0.2383322766142948,-0.0055698738235075,0.2689578891561224,0.5565346255005121,0.5021672603014684,-1.7185222181387845,0.0160292045610108,-0.9241133198755144
-0.4351392063658756,0.0193770433787187,-0.4223951029860294,-0.2692337021011847,0.0013641580698314,0.3074478174174375,0.641123599805811,0.5778330163725859,-1.7077320926972606,0.0044227172463532,-0.9193144636302062
-0.3559898838388092,0.0080982968761536,-0.4240663200061912,-0.2994706990510612,0.0087467351313561,0.3449110532649932,0.7144994740045786,0.64337946533368,-1.6982863411583675,-0.0067045519094137,-0.9094524932979994
-0.270362704063224,-0.001466607735073,-0.4266161397465058,-0.3280247182680738,0.0167106583999967,0.380760128558855,0.7755024568153553,0.6976255943704136,-1.6905527807981084,-0.0170869197369582,-0.8945353901620692
-0.179634896029265,-0.0092773233640042,-0.4300548444509407,-0.3538046175551061,0.0253836110614076,0.4144403253066102,0.8232891825521406,0.7396815369562392,-1.6848948564409,-0.0264478283038353,-0.8746962187643501
-0.0853588861787469,-0.0153326875312494,-0.4343384469442653,-0.3756767351001629,0.0348828645377581,0.445441749189565,0.8573479338526571,0.7689706426224481,-1.6816681586358957,-0.0345069007386252,-0.8501949018462361
0.0107786168930245,-0.01966825140888,-0.4393689847343255,-0.3924987822895281,0.0453098401642259,0.4733091907638416,0.8775025466483772,0.7852401220715757,-1.6812136865667615,-0.0409876969335003,-0.8214159098633907
0.1070037831177356,-0.0223529112451026,-0.4449961399114305,-0.4031566878753031,0.056744685610958,0.4976495248717518,0.8839054368639288,0.7885602597943934,-1.683847729437282,-0.0456260003410891,-0.7888617188293338
0.2015072278062978,-0.0234848821358018,-0.4510202165019428,-0.4066033204884115,0.0692410387697495,0.5181365605401167,0.8770206080611761,0.7793127055333101,-1.6898484383691534,-0.0481784206351152,-0.7531420659471928
0.2924978674055082,-0.0231872501387337,-0.4571964940408695,-0.4018978348245824,0.0828211644159224,0.534513409668158,0.8575978341517334,0.758168805344476,-1.6994393698993633,-0.0484310524467506,-0.7149592262383957
0.3782567891695129,-0.0216033253083661,-0.4632409562972685,-0.3882442386963561,0.0974716637685093,0.5465925811007165,0.8266394535221498,0.7260592946225779,-1.712770493991281,-0.0462078908505177,-0.6750897309928973
0.4571888394432502,-0.0188919969782572,-0.4688373663337178,-0.3650276745351532,0.1131399781241069,0.5542541177470017,0.7853613601262214,0.6841369397463587,-1.7298973654728065,-0.0413786734750638,-0.6343631341045102
0.5278697562395449,-0.0152232651470414,-0.4736456231899341,-0.331846860741641,0.1297319385130029,0.5574421720859349,0.7351498391361833,0.6337338799514655,-1.750759348952645,-0.0338658011741426,-0.5936385899723069
0.5890869230323216,-0.0107740897018012,-0.4773112919880941,-0.2885411553460827,0.1471106519989152,0.5561604570011784,0.6775158802707365,0.5763154909971955,-1.7751579543050102,-0.0236499881664999,-0.5537801251335427
0.6398721787698151,-0.00572466405533,-0.4794761492899581,-0.2352107955532893,0.1650970447213258,0.5504670146460621,0.6140485249963186,0.5134325765852119,-1.8027364735792304,-0.0107743117866002,-0.5156315579481453
0.6795255524699642,-0.0002551832643527,-0.4797895306158393,-0.1722290400643986,0.1834723651482502,0.540468718473113,0.5463686801864206,0.446673605147331,-1.8329622018748195,0.0046536265079447,-0.4799920422636776
0.7076292639899616,0.0054568595301133,-0.4779202090958531,-0.1002452024585302,0.2019828506500511,0.5263158670526727,0.476084676071894,0.3776185629148095,-1.8651125662194248,0.0224616531607473,-0.4475931800162178
0.7240518104075238,0.0112388488540564,-0.4735684759399955,-0.020177912883923,0.2203465726939439,0.5081971487774872,0.4047506739647499,0.3077958035345791,-1.8982664707635413,0.0424152267814877,-0.419078565302477
0.7289424083598348,0.0169247261783206,-0.466478038566466,0.0668016290124998,0.2382622425987099,0.4863351610932505,0.3338288495975247,0.2386430539618999,-1.9313020880917688,0.0642219313194974,-0.3949864942372721
0.7227164615783725,0.022356229748575,-0.4564473057593501,0.1592961673008646,0.2554195420157029,0.4609825641539902,0.2646560980156702,0.1714734995769713,-1.962902181441368,0.0875381806664739,-0.3757364110253867
0.7060330525464719,0.0273837714992752,-0.4433395969713826,0.255717925736062,0.2715103861963153,0.4324188443347475,0.1984158307959163,0.1074476304854787,-1.991567829678481,0.1119779395102882,-0.3616194743516329
0.6797657082409259,0.0318670406431333,-0.4270918010437799,0.354331940267814,0.2862404520245621,0.4009475650015575,0.13611527028934,0.047551294196732,-2.015641147228471,0.1371231534045722,-0.3527934338024351
0.6449678594623249,0.0356754303559459,-0.4077210238927751,0.4533055369900599,0.2993403034855385,0.3668938970716293,0.0785684919975675,-0.0074198282511348,-2.033337249013513,0.1625354844288366,-0.3492818172712004
0.6028345038701669,0.0386883848254778,-0.3853288091735125,0.5507619732335574,0.3105755096638901,0.3306021562889958,0.0263853258572579,-0.0568693225649606,-2.0427853133482325,0.1877688757980619,-0.3509772587337543
0.5546616014020247,0.0407957590360317,-0.3601025918659041,0.6448360487232676,0.3197552548243796,0.2924330328473618,-0.0200339020818945,-0.1004029200911939,-2.0420781547463345,0.2123824256234006,-0.3576486497870983
0.5018046872388742,0.0418982734965955,-0.3323141501145573,0.7337294161313488,0.3267390671733002,0.2527601859780933,-0.0604979273580387,-0.1378255403058016,-2.0293292484287626,0.2359530400908705,-0.3689516823301127
0.4456380933966113,0.0419081316052193,-0.3023149505229009,0.8157633724020552,0.3314414266159506,0.2119658947059183,-0.0950186582872067,-0.1691330388246512,-2.002735667417525,0.2580873592514767,-0.384442264008619
0.3875160369112352,0.0407498497114533,-0.2705284293391151,0.8894270779562556,0.3338341410289966,0.1704355093117118,-0.1238002005375267,-0.1944993280743136,-1.960644923451264,0.2784325002755221,-0.4035922299472615
0.32873667081955,0.0383613304203339,-0.2374394077379772,0.9534194106040276,0.3339464981322882,0.1285505393083221,-0.147223248846248,-0.2142596268292361,-1.901623269901324,0.2966852368025618,-0.4258067406352844
0.2705100123229073,0.0346951892219694,-0.2035809930254917,1.006682996624117,0.3318633016159135,0.0866803460333486,-0.1658253780597339,-0.2288906455528336,-1.824522656655219,0.3125993218231149,-0.4504427442793542
0.2139304676910446,0.0297203237260093,-0.1695194569863888,1.048429354709715,0.3277209833316283,0.0451725833148807,-0.1802778262512868,-0.2389885268778616,-1.728543254176202,0.3259907590052495,-0.4768278907560215
0.1599544721579678,0.0234236939767395,-0.1358376958802693,1.0781545169945104,0.321702047303064,0.0043427437386611,-0.1913594047037614,-0.2452453364571426,-1.6132883188745348,0.3367409277503232,-0.5042793115076102
0.1093835623540959,0.0158122618202587,-0.1031179541743771,1.0956449287688932,0.3140281466679142,-0.0355366020560948,-0.1999281938640788,-0.2484248424391372,-1.4788081875072805,0.3447975647596406,-0.5321217228477529
0.0628530058008384,0.0069150175109861,-0.0719245300701047,1.1009738476780435,0.3049521229828641,-0.0742460894059233,-0.2068916928180603,-0.2493382376831922,-1.325630396947777,0.3501736938540573,-0.5597043665217382
0.0208259319920006,-0.0032149967963684,-0.042787173452017,1.09448883995922,0.294749350447693,-0.1116284800290488,-0.2131760851086799,-0.2488203552581539,-1.1547733555459612,0.3529446713804691,-0.5864163685145082
-0.0164072545514079,-0.0144987738395015,-0.016185838191554,1.0767912868065144,0.2837087273357646,-0.1475953534244377,-0.2196952696841231,-0.2477068138220983,-0.96774165762416,0.3532435734945037,-0.6117001727700011
-0.0487245452524712,-0.0268296601405028,0.007462633757879,1.0487090564060442,0.2721236449685736,-0.1821308356796718,-0.2273202871958081,-0.2468124146530045,-0.7665020168690311,0.3512551925182204,-0.6350627883332078
-0.0761635742677756,-0.0400720406681978,0.027815431336875,1.011263662572993,0.2602832426092821,-0.215291831068446,-0.2368497534698584,-0.2469110056544197,-0.5534398374777333,0.3472089327309195,-0.6560846732641413
-0.0989090340738472,-0.0540605310892232,0.0446119618190453,0.9656333228147426,0.2484642262697846,-0.2472044468227922,-0.2489818972381355,-0.2487169379993876,-0.3312975474396603,0.3413709030132814,-0.6744261620666543
-0.1172769254948922,-0.0685998227402842,0.0576791106365072,0.9131133560628668,0.2369234921177286,-0.2780565270773352,-0.2642887897255646,-0.2528681747953966,-0.1030968802079883,0.3340354974080766,-0.6898314206253497
-0.1316963494211383,-0.0834653227715169,0.0669335140727208,0.8550753342721896,0.2258917522959199,-0.3080864257831777,-0.2831933488902332,-0.2599110719801222,0.1279517782919127,0.325516738209453,-0.702129980730543
-0.142689557378094,-0.0984047220227962,0.0723809112700903,0.792926332683609,0.2155683137906247,-0.3375683447468489,-0.3059496983985298,-0.2702868399981711,0.358549115696247,0.3161396330566853,-0.7112359646668036
-0.1508509575212814,-0.1131406048013157,0.0741127512352623,0.72806951903054,0.2061171108244018,-0.3667947390427085,-0.3326274564177842,-0.2843197082308716,0.5854112961438123,0.3062317705631103,-0.7171451598175455
-0.1568257242745336,-0.1273741867078962,0.0723003197568766,0.6618671890921847,0.1976640396850699,-0.3960564458255222,-0.3631005161426128,-0.3022068481426861,0.8053743286555224,0.2961153502270087,-0.7199301443095099
-0.1612885877490847,-0.1407902285754721,0.067186719399856,0.5956072005147787,0.1902955938971527,-0.4256213218188143,-0.3970408516424068,-0.3240101594642348,1.0154936080638264,0.2860998127970306,-0.719733697289377
-0.1649232887270137,-0.1530631268972073,0.0590770834997287,0.5304735838066118,0.1840587494759043,-0.4557122768459751,-0.4339178317394026,-0.3496500790125355,1.2131340175889909,0.2764752072358544,-0.7167607513165954
-0.1684030833594484,-0.1638641249336527,0.0483274338082434,0.4675219237527518,0.17896200710453,-0.4864856626771199,-0.473003444390199,-0.3789016263149157,1.3960464586850787,0.2675063998825629,-0.7112691597873981
-0.1723725769695203,-0.1728695254697033,0.0353326032259766,0.4076599114928718,0.174977462849003,-0.5180110147944653,-0.5133837194394019,-0.411392947247301,1.562427449222042,0.2594282003032076,-0.7035595599941545
-0.1774310668006462,-0.1797697178718159,0.0205136422662826,0.351633273109901,0.1720437536631632,-0.5502531460249037,-0.5539764868143416,-0.4466066507490916,1.7109594565719697,0.2524414469653316,-0.693964613470944
-0.1841174867766828,-0.1842787613371161,0.0043051128726669,0.3000170913158456,0.1700697100995848,-0.5830575527579799,-0.5935554225327473,-0.4838842495701598,1.840830801746111,0.2467100651428969,-0.6828379008505264
-0.1928969795727245,-0.1861441966297717,-0.012857351902767,0.253212359916824,0.168938547106279,-0.6161400156460961,-0.6307801229737118,-0.5224340098788585,1.951735150303828,0.242359080663635,-0.6705427394100464
-0.204149077083725,-0.1851566948729539,-0.0305488771244116,0.2114474541189099,0.168512434219037,-0.6490811580566803,-0.6642317192583815,-0.5613424831509568,2.0438516770948776,0.2394735477488512,-0.6574411781567873
-0.2181574522716848,-0.1811591001011867,-0.0483662584691014,0.1747840709288039,0.1686373072812521,-0.681326569634641,-0.6924533106314626,-0.5995899349022091,2.11780787983526,0.2380983286911304,-0.6438834078026437
-0.2351012136627173,-0.1740543894335014,-0.0659376967000685,0.1431270980156126,0.1691478121945921,-0.7121929132841308,-0.7139942691419395,-0.6360697976079507,2.1746276888332097,0.2382386486296444,-0.6301978016932536
-0.2550477462687769,-0.1638120684319814,-0.082931140831953,0.1162378079190607,0.1698723031569948,-0.7408802171874318,-0.7274572548259749,-0.6696121597492493,2.215667973932919,0.2398613409231804,-0.61668177966214
-0.2779471545217106,-0.1504725461656799,-0.0990610777275325,0.0937497458845887,0.1706378486482893,-0.7664903156438062,-0.7315465858835672,-0.6990111603467479,2.2425467985719685,0.242896697659089,-0.6035936611967115
-0.303628426220308,-0.1341490995295364,-0.1140936591539069,0.075186680722076,0.1712752231581611,-0.7880511508721313,-0.7251164375000841,-0.7230559903434386,2.2570668371963034,0.247240845109388,-0.5911456485689909
-0.331797501564976,-0.1150271414238926,-0.1278501115703435,0.0599820149879664,0.1716238769896843,-0.8045463906353832,-0.7072172037789916,-0.7405650115683099,2.26113728295052,0.2527585744538879,-0.5794980559020979
-0.3620374875630324,-0.0933606500634054,-0.1402084272678889,0.0474990987798917,0.1715368775296381,-0.8149495623494935,-0.6771382600775104,-0.7504222955044589,2.2566973559497505,0.2592865725655431,-0.5687548775149929
-0.39381129650524,-0.0694657884734462,-0.1511033857328385,0.0370519547323438,0.1708858023344907,-0.8182616618823888,-0.6344453210431681,-0.7516156656356424,2.2456442066639,0.2666370145859698,-0.5589607689527755
-0.4264670018902905,-0.0437119291208333,-0.1605249990243846,0.0279259936775118,0.1695655386283714,-0.8135509726313229,-0.5790106191636779,-0.7432751104562617,2.229767620694297,0.2746014976601005,-0.5500994969702753
-0.4592461929505594,-0.0165104787355553,-0.1685155126638368,0.0193983741247475,0.1674989085493886,-0.7999936362047817,-0.5110342477648643,-0.7247102342879631,2.210693495007724,0.2829553116348556,-0.5420938998205654
-0.4912955683875198,0.01169794846723,-0.175165122853563,0.0107577286436029,0.1646409990382233,-0.7769133611378886,-0.4310552369467722,-0.6954452471855798,2.189837593310569,0.2914620558213874,-0.5348073851075459
-0.5216819405831019,0.040457352960146,-0.1806065914215477,0.0013230425253602,0.160983034562717,-0.743818554859578,-0.3399512692878823,-0.6552498821714117,2.168370618441708,0.2998786192646077,-0.5280469769764237
-0.5494107238287128,0.0693104599979677,-0.1850089520546272,-0.0095384780902414,0.156555595224459,-0.7004351324892231,-0.238926390748454,-0.6041645866847325,2.147195178012153,0.3079605438016409,-0.5215679050307311
-0.57344785564449,0.097812418568896,-0.1885705059162803,-0.0223946729534359,0.1514309575268031,-0.646733308520423,-0.1294866130213028,-0.5425183825079132,2.12693477849801,0.3154677833290776,-0.5150797022079401
-0.5927449521067026,0.1255434525316288,-0.1915113027162637,-0.0377329316048716,0.1457243246706199,-0.58294682488083,-0.0134039037578106,-0.4709379372652651,2.1079345721829488,0.3221708584288298,-0.5082537473456334
-0.6062673306490687,0.1521199311451567,-0.1940652960759257,-0.0559460335290044,0.1395937203832672,-0.509583316261752,0.1073303245558673,-0.3903466477092731,2.0902732077499184,0.32785738277636,-0.5007321510540476
-0.6130243525088608,0.1772034557394216,-0.1964723512095161,-0.0773194395087812,0.1332383456315719,-0.4274248577694624,0.2305605402210984,-0.3019529018797848,2.073784803755979,0.3323389073289564,-0.4921378424098053
-0.6121013482776728,0.200507699345899,-0.1989702701394248,-0.1020201816734146,0.1268952401305883,-0.3375181673385436,0.3540290596317158,-0.2072271602739802,2.058089777765099,0.3354579916717549,-0.4820856710347598
-0.6026922019938378,0.221802874807834,-0.2017869863757454,-0.1300875446423311,0.1208341483816707,-0.2411544223048948,0.4754421286078885,-0.107868061599223,2.042633024366104,0.3370953711415393,-0.4701942966445655
-0.5841314931361613,0.2409178358081171,-0.2051330685502395,-0.1614257819915694,0.1153505608102551,-0.1398391658586177,0.5925373884562546,-0.0057583834306416,2.026727743664494,0.3371770459011,-0.4560985983646646
-0.5559249469529081,0.2577399286132958,-0.209194662021119,-0.1957991646919646,0.1107569823401035,-0.0352532930512077,0.7031499530054234,0.0970876821011881,2.009603078734182,0.3356810767335361,-0.439462300854075
-0.5177768397637037,0.2722128063551046,-0.2141269897194661,-0.2328297041572991,0.1073725715692194,0.0707934138599104,0.8052744303453219,0.1985839072486742,1.9904536265872224,0.3326438348127837,-0.4199904847623329
-0.4696129653837712,0.2843324902661656,-0.2200485287405891,-0.2719979245636194,0.1055113916144864,0.1764143179476352,0.8971204735400324,0.2966355806298754,1.9684888434298744,0.3281654218080364,-0.3974416258295557
-0.4115978074878429,0.2941420128161314,-0.2270359770631221,-0.3126470692015652,0.1054696159262753,0.2797013341867073,0.9771598226860636,0.3892044620018454,1.9429803728354424,0.3224139548275349,-0.371638790278666
-0.3441446919984016,0.3017250067827171,-0.2351201243658578,-0.3539911057730434,0.1075121346699376,0.3787813370669114,1.0441632793690432,0.4743722673314941,1.91330538717144,0.3156284000506491,-0.3424796046203494
-0.2679179183527554,0.3071986135791928,-0.2442827406325769,-0.3951268391583666,0.1118591031204594,0.4718711660530389,1.097226596283616,0.5503998998317856,1.878984151069462,0.3081196414505699,-0.3099446170320474
-0.1838261847903446,0.3107060758341191,-0.2544545940523576,-0.4350503442478707,0.1186730538711264,0.5573289447678077,1.135784827242564,0.6157799069914358,1.8397101944488403,0.3002694887091293,-0.2741036775515296
-0.0930070159590789,0.3124093555153717,-0.2655147036691869,-0.472677797376701,0.1280472484369804,0.6336996830413022,1.1596152253094678,0.669280055000178,1.7953717255825177,0.2925273629271939,-0.2351199887422978
0.0031976537421879,0.3124820819346547,-0.2772909209327981,-0.506870617596702,0.1399959594793149,0.6997534918769803,1.1688292648042145,0.7099764304580087,1.746063226099044,0.285404451110603,-0.1932515208931569
0.1032741218873627,0.3111030860182724,-0.2895619170197873,-0.536464635320046,0.1544473426897116,0.7545151765334466,1.1638547708775089,0.7372750590625015,1.6920865536735992,0.2794651909675674,-0.1488495495033571
0.2055767113369443,0.3084507209687421,-0.3020606291845766,-0.5603027938468653,0.1712394719892588,0.7972844463890347,1.145409452975447,0.750921625529255,1.6339413379545442,0.2753160357266944,-0.1023541597332383
0.3083732295393034,0.3046981079626875,-0.3144791893819072,-0.5772706681198849,0.1901199739923071,0.8276464570106536,1.114467350814646,0.7509994461436896,1.5723049935049849,0.2735915528470034,-0.0542866720757589
0.4098942689692306,0.3000093820263443,-0.3264753221689569,-0.5863338651739147,0.210749515385239,0.8454728483133896,1.0722198172196526,0.7379163514084124,1.5080032891734956,0.2749380276638157,-0.0052390715465622
0.5083842879621552,0.2945369507440609,-0.3376801567983533,-0.5865761640657638,0.2327091834374257,0.8509138368763918,1.0200326914747668,0.7123815578874093,1.4419730876122911,0.2799948687655283,0.0441393388214319
0.6021523030432114,0.2884197198582442,-0.3477073508357705,-0.5772370727224289,0.2555115721359652,0.8443822418382779,0.9594012738289368,0.6753739321517536,1.375219533020766,0.289374240613502,0.0931577012151039
0.6896200547750183,0.2817821878678223,-0.3561633701564186,-0.5577473385182771,0.2786151626516402,0.8265305623953721,0.8919046125726288,0.6281032711867169,1.3087704822601909,0.3036394742404818,0.1411012971092076
0.7693656748941201,0.2747342691141956,-0.3626587139225207,-0.5277608610096954,0.3014413855837615,0.7982223791175004,0.8191604760054233,0.5719663461208409,1.2436311883863629,0.3232829219573838,0.1872505790203942
0.8401611650751226,0.2673716742077093,-0.3668198149418092,-0.4871814309700265,0.3233935912273105,0.7604994261431148,0.7427822175162424,0.5084994896076889,1.1807420846137409,0.3487040197991691,0.2309008648940205
0.9010023692103316,0.2597766604498613,-0.3683012881088562,-0.436182772026679,0.3438770467688264,0.7145456867055122,0.6643385651521546,0.43932946588305,1.120942042570828,0.3801883952156598,0.2713819684204201
0.951130548261336,0.2520189649196485,-0.3667981456445752,-0.3752205021693848,0.3623190332619627,0.661649813384532,0.5853171865963194,0.3661242623758565,1.0649388315537784,0.4178889016815481,0.3080770225748097
0.9900451146782212,0.2441567496155553,-0.3620575518775022,-0.3050348709848815,0.3781881305092362,0.6031670814664755,0.5070927024896017,0.2905452982553955,1.0132878165780876,0.4618094726928176,0.3404397774260185
1.0175075190605518,0.2362374204213519,-0.3538896577831208,-0.2266434652636484,0.3910118482739982,0.5404819630741448,0.430899648906009,0.2142023726370249,0.9663792858911804,0.5117926632448989,0.3680097169984234
1.0335366766482912,0.2282982271356314,-0.3421770423447495,-0.1413234999792952,0.4003918770260701,0.4749722736702199,0.3578107251397265,0.1386124861447403,0.9244342366809156,0.5675116870985857,0.3904244393224994
1.0383966538240894,0.220366606364756,-0.3268822994069476,-0.0505838012356366,0.4060163781818581,0.4079757007080012,0.2887205071270486,0.0651634744598654,0.8875079912928294,0.6284676632944444,0.4074288708851202
1.0325775921085765,0.2124602872617902,-0.3080533488351625,0.0438728898208867,0.4076688998423465,0.3407593836252281,0.2243346620740312,-0.0049168028747113,0.8555006722322177,0.6939926553964451,0.4188810316461671
1.0167710246307202,0.2045872352809259,-0.2858261207710269,0.1401961472949302,0.4052336776889107,0.274493080334251,0.1651645688475819,-0.0705851699247074,0.8281733304138772,0.7632589204563701,0.4247542191398777
0.9918408399978104,0.1967455543958395,-0.2604243598462741,0.2364410126746967,0.3986972521015223,0.2102263312509973,0.1115271327786183,-0.1310013852537954,0.805168389147179,0.8352945785301347,0.4251356299738522
0.9587911778941836,0.1889234975812069,-0.2321564174671539,0.3306260751451449,0.3881464939308487,0.1488699180733071,0.0635494823758976,-0.1855397799959744,0.7860330240366384,0.9090056627774746,0.420221575896441
0.9187325100334276,0.1810997447180761,-0.201409037034958,0.42079421870427,0.3737632767057755,0.0911818081513902,0.0211781485458732,-0.233794321741614,0.7702441322230625,0.9832042083818168,0.4103095734034587
0.8728470820443409,0.1732440950233038,-0.1686382800893837,0.5050736328692302,0.3558161577131343,0.0377576723927235,-0.0158077450141948,-0.2755773303144083,0.7572336382283202,1.056641679975594,0.3957876868667699
0.8223547802327713,0.1653186890367815,-0.1343578818892166,0.5817366672526997,0.3346495306299093,-0.0109740374773772,-0.0477798067878559,-0.3109122440103157,0.7464130230329399,1.128046626611375,0.3771215836398666
0.768480354941024,0.1572798271522724,-0.0991254547286853,0.6492542126658634,0.3106707854598383,-0.0547525679454281,-0.0752407811562482,-0.340020984527816,0.7371961335031462,1.1961650283402605,0.3548398150927188
