9_97_beat1,9_97_beat2,9_97_beat3,9_23_beat4,9_23_beat5,9_23_beat6,9_53_beat7,9_53_beat8,9_53_beat9,9_76_beat10,9_76_beat11,9_76_beat12,9_47_beat13,9_47_beat14,9_18_beat15,9_18_beat16,9_75_beat17,9_15_beat18,9_15_beat19,9_15_beat20,9_15_beat21,9_55_beat22,9_4_beat1,9_2_beat2,9_2_beat3,9_2_beat4,9_54_beat5,9_87_beat6,9_87_beat7
,,,,,,,,,,,,,,,,,,,,,,0.1200746285416557,0.2024905861750289,0.1047766777774402,-0.0400634100998912,0.0390286958098509,0.1230771057231992,0.1619778026246727
,,,,,,,,,,,,,,,,,,,,,,0.1172734766079816,0.1950835143627829,0.0902992869992283,-0.0530083767819217,0.036405283566555,0.1179461433537887,0.155390190770422
,,,,,,,,,,,,,,,,,,,,,,0.1135222492515218,0.187360192490158,0.0741209270240845,-0.0664843356959566,0.0328212326711436,0.1125698187378656,0.1486042256942685
,,,,,,,,,,,,,,,,,,,,,,0.1089050238739674,0.1795015949910987,0.0565835450356108,-0.080161835178659,0.0282406213912168,0.1070186657392608,0.1417077610494049
,,,,,,,,,,,,,,,,,,,,,,0.1035143434672825,0.171679619752274,0.0380421717348445,-0.0937257491047287,0.0226468593336917,0.1013520812225216,0.1347742926923225
,,,,,,,,,,,,,,,,,,,,,,0.0974478454262307,0.1640519157360107,0.0188542103428883,-0.1068846763844337,0.0160443209672773,0.0956184157928924,0.1278625479073022
,,,,,,,,,,,,,,,,,,,,,,0.0908051373066704,0.1567574117758545,-0.0006306254543161,-0.1193791253627738,0.0084592140205051,0.0898557715395717,0.1210168994272616
,,,,,,,,,,,,,,,,,,,,,,0.0836850411059729,0.1499126876087781,-0.020079437596528,-0.1309882246858037,-6.035038915805664e-05,0.084093416103147,0.114268537676229
,,,,,,,,,,,,,,,,,,,,,,0.0761833018186449,0.1436092915285064,-0.0391841072091616,-0.1415347584466188,-0.0094450774165151,0.0783536913627934,0.1076373037185152
,,,,,,,,,,,,,,,,,,,,,,0.0683908273290872,0.1379120708219323,-0.0576679321079231,-0.1508883862097456,-0.0196059524307526,0.0726542708125259,0.1011340592802179
,,,,,,,,,,,,,,,,,,,,,,0.060392496767843,0.1328585426569245,-0.0752908379104989,-0.1589669766012291,-0.0304363730866384,0.067010603538393,0.0947634494367038
,,,,,,,,,,,,,,,,,,,,,,0.0522665443648908,0.1284592955195442,-0.0918531229585119,-0.1657360545647176,-0.0418148496544845,0.0614383753372511,0.0885268986741374
,,,,,,,,,,,,,,,,,,,,,,0.0440844963949859,0.1246993756864593,-0.1071977527464244,-0.1712064348645972,-0.0536081565140112,0.0559558191340252,0.0824256725358686
,,,,,,,,,,,,,,,,,,,,,,0.0359116108436037,0.1215405804519116,-0.1212112683910833,-0.1754301858629203,-0.0656748062660431,0.0505857171561318,0.0764638352907739
,,,,,,,,,,,,,,,,,,,,,,0.0278077438487048,0.1189245506440923,-0.1338234147530327,-0.1784951356751809,-0.077868711721832,0.0453569554658707,0.0706509391089963
,,,,,,,,,,,,,,,,,,,,,,0.0198285448374712,0.116776529979461,-0.1450056259635697,-0.1805181934226653,-0.0900428997887772,0.0403055160997893,0.0650042919532938
,,,,,,,,,,,,,,,,,,,,,,0.0120268647357116,0.1150096386395028,-0.1547685279158402,-0.1816378046191769,-0.1020531446891922,0.0354748216253875,0.0595506694344801
,,,,,,,,,,,,,,,,,,,,,,0.0044542498832172,0.1135294938679763,-0.1631586277819282,-0.182005884604825,-0.1137613956496986,0.0309153798485281,0.0543273597057399
,,,,,,,,,,,,,,,,,,,,,,-0.0028376106002146,0.1122390021509183,-0.1702543603122389,-0.1817795747645107,-0.1250388857600121,0.0266837114478322,0.0493824593882151
,,,,,,,,,,,,,,,,,,,,,,-0.0097956136984493,0.1110431460491162,-0.176161651746611,-0.1811131471244403,-0.135768823714819,0.0228405796590717,0.0447743717224148
,,,,,,,,,,,,,,,,,,,,,,-0.016364267443756,0.109853593712493,-0.1810091476220185,-0.1801503515081978,-0.1458485882732397,0.0194485781334487,0.0405704947573724
,,,,,,,,,,,,,,,,,,,,,,-0.0224851151679437,0.1085929696793554,-0.1849432332740522,-0.179017462459054,-0.1551913661942379,0.016569169754379,0.0368451263929209
,,,,,,,,,,,,,,,,,,,,,,-0.0280966399380479,0.107198640722335,-0.18812295724362,-0.1778172442276396,-0.1637271977723366,0.0142593039874966,0.033676653140083
,,,,,,,,,,,,,,,,,,,,,,-0.0331347028670267,0.1056258892142019,-0.1907149494014479,-0.1766240124690865,-0.1714034192896514,0.0125677715038269,0.0311441289793695
,,,,,,,,,,,,,,,,,,,,,,-0.0375335381401765,0.1038503677237102,-0.1928884086595885,-0.1754799311246618,-0.1781845176827064,0.0115314806850232,0.0293233880898796
,,,,,,,,,,,,,,,,,,,,,,-0.0412272944459013,0.1018697513446258,-0.1948102210679219,-0.1743926426387159,-0.1840514381469523,0.0111718595261545,0.0282828689387209
,,,,,,,,,,,,,,,,,,,,,,-0.0441520785433336,0.0997045278449988,-0.1966402590963913,-0.1733342899831847,-0.1890004089140834,0.0114915965321815,0.0280793555099795
