24_67_beat1,24_67_beat2,24_8_beat3,24_90_beat4,24_60_beat5,24_60_beat6,24_22_beat7,24_22_beat8,24_22_beat9,24_36_beat10,24_36_beat11,24_16_beat12,24_16_beat13,24_4_beat14,24_4_beat15,24_87_beat1
-0.0428816486544887,-0.025826324628561,-0.0330057823854729,-0.1614999645417845,-0.0304713455296255,-0.034777226858705,-0.0110752193480991,-0.0310139327830806,-0.0286801409237523,-0.0034627106361683,-0.0476845716290089,-0.0207526406999636,-0.0344361361101024,-0.0369744851253133,-0.0214941605362339,
-0.0441460612857008,-0.0268725306743135,-0.0292743731727397,-0.1636759929651303,-0.0288844088859336,-0.0366312517865148,-0.0110490545547948,-0.0295169670174606,-0.0285658716409472,-0.0059869921284928,-0.0480412785418278,-0.02190609071269,-0.0346560844875951,-0.0361830982860119,-0.0201968874810417,
-0.0451299214226524,-0.0279824622767328,-0.0249945083759666,-0.1662777149576427,-0.026895747821126,-0.0384569798272379,-0.0106675335704223,-0.0277194955078419,-0.0281480452528347,-0.0085912260885193,-0.0481157659691111,-0.0230250974874872,-0.0345504194254908,-0.0351133235735166,-0.018626129230845,
,,,,,,,,,,,,,,,-0.0313625873194731
,,,,,,,,,,,,,,,-0.0312327210656159
,,,,,,,,,,,,,,,-0.0307945595817875
,,,,,,,,,,,,,,,-0.0300378727786017
,,,,,,,,,,,,,,,-0.028958464600409
,,,,,,,,,,,,,,,-0.0275587937319437
,,,,,,,,,,,,,,,-0.0258483949733194
,,,,,,,,,,,,,,,-0.0238440700417273
,,,,,,,,,,,,,,,-0.0215698263481642
,,,,,,,,,,,,,,,-0.0190565536557374
,,,,,,,,,,,,,,,-0.0163414408048652
,,,,,,,,,,,,,,,-0.0134671471602458
,,,,,,,,,,,,,,,-0.0104807553370536
,,,,,,,,,,,,,,,-0.0074325423754777
,,,,,,,,,,,,,,,-0.0043746152240105
,,,,,,,,,,,,,,,-0.0013594626768482
,,,,,,,,,,,,,,,0.0015615205214961
,,,,,,,,,,,,,,,0.0043394809611771
,,,,,,,,,,,,,,,0.0069294708354811
,,,,,,,,,,,,,,,0.0092916793451876
,,,,,,,,,,,,,,,0.0113924880818709
,,,,,,,,,,,,,,,0.0132053155654424
,,,,,,,,,,,,,,,0.0147112255409324
,,,,,,,,,,,,,,,0.0158992836153085
,,,,,,,,,,,,,,,0.0167666568199833
,,,,,,,,,,,,,,,0.0173184602679559
,,,,,,,,,,,,,,,0.0175673638722237
,,,,,,,,,,,,,,,0.0175329798346614
,,,,,,,,,,,,,,,0.0172410581240777
,,,,,,,,,,,,,,,0.0167225223406875
,,,,,,,,,,,,,,,0.0160123821772136
,,,,,,,,,,,,,,,0.015148561145362
,,,,,,,,,,,,,,,0.0141706793816567
,,,,,,,,,,,,,,,0.0131188312379235
,,,,,,,,,,,,,,,0.0120323960693653
,,,,,,,,,,,,,,,0.0109489182361477
,,,,,,,,,,,,,,,0.0099030889223132
,,,,,,,,,,,,,,,0.008925858053814
,,,,,,,,,,,,,,,0.008043699492616
,,,,,,,,,,,,,,,0.0072780469511184
,,,,,,,,,,,,,,,0.0066449118955507
,,,,,,,,,,,,,,,0.0061546883002657
,,,,,,,,,,,,,,,0.0058121427062873
,,,,,,,,,,,,,,,0.0056165818618215
,,,,,,,,,,,,,,,0.0055621845068807
,,,,,,,,,,,,,,,0.0056384788161146
,,,,,,,,,,,,,,,0.0058309428090572
,,,,,,,,,,,,,,,0.0061217018076462
,,,,,,,,,,,,,,,0.0064902948470482
,,,,,,,,,,,,,,,0.0069144808528038
,,,,,,,,,,,,,,,0.0073710553614477
,,,,,,,,,,,,,,,0.0078366495214015
,,,,,,,,,,,,,,,0.0082884849773237
,,,,,,,,,,,,,,,0.008705060906741
,,,,,,,,,,,,,,,0.0090667528228078
,,,,,,,,,,,,,,,0.0093563066542054
,,,,,,,,,,,,,,,0.0095592159305951
,,,,,,,,,,,,,,,0.0096639745032014
,,,,,,,,,,,,,,,0.0096622019729644
,,,,,,,,,,,,,,,0.0095486437361451
,,,,,,,,,,,,,,,0.0093210521400908
,,,,,,,,,,,,,,,0.0089799595234275
,,,,,,,,,,,,,,,0.0085283577558386
,,,,,,,,,,,,,,,0.0079713021650435
,,,,,,,,,,,,,,,0.0073154603309836
,,,,,,,,,,,,,,,0.0065686280489308
,,,,,,,,,,,,,,,0.0057392357492576
,,,,,,,,,,,,,,,0.0048358687762984
,,,,,,,,,,,,,,,0.0038668241683075
,,,,,,,,,,,,,,,0.0028397249725775
,,,,,,,,,,,,,,,0.0017612107276539
,,,,,,,,,,,,,,,0.0006367196184096
,,,,,,,,,,,,,,,-0.0005296259595505
,,,,,,,,,,,,,,,-0.0017350230090844
,,,,,,,,,,,,,,,-0.0029778780569904
,,,,,,,,,,,,,,,-0.0042575862103048
,,,,,,,,,,,,,,,-0.0055742067961241
,,,,,,,,,,,,,,,-0.006928048476987
,,,,,,,,,,,,,,,-0.0083191817841986
,,,,,,,,,,,,,,,-0.0097469016555136
,,,,,,,,,,,,,,,-0.0112091665631426
,,,,,,,,,,,,,,,-0.0127020439268849
,,,,,,,,,,,,,,,-0.0142191934852519
,,,,,,,,,,,,,,,-0.0157514209260398
,,,,,,,,,,,,,,,-0.0172863331776203
,,,,,,,,,,,,,,,-0.01880812421323
,,,,,,,,,,,,,,,-0.0202975159814351
,,,,,,,,,,,,,,,-0.0217318732009509
,,,,,,,,,,,,,,,-0.0230855034086883
,,,,,,,,,,,,,,,-0.0243301450981159
,,,,,,,,,,,,,,,-0.0254356374050446
,,,,,,,,,,,,,,,-0.0263707550508141
,,,,,,,,,,,,,,,-0.0271041826659908
,,,,,,,,,,,,,,,-0.0276055937579066
,,,,,,,,,,,,,,,-0.0278467920227736
,,,,,,,,,,,,,,,-0.027802866967471
,,,,,,,,,,,,,,,-0.0274533123433407
,,,,,,,,,,,,,,,-0.0267830550293817
,,,,,,,,,,,,,,,-0.0257833439100234
,,,,,,,,,,,,,,,-0.0244524529769323
