2_84_beat1,2_62_beat2,2_13_beat3,2_13_beat4,2_13_beat5,2_61_beat6,2_61_beat7,2_61_beat8,2_23_beat9,2_87_beat10,2_12_beat11,2_71_beat12,2_71_beat13,2_71_beat14,2_9_beat15,2_91_beat1,2_91_beat2,2_89_beat3,2_89_beat4,2_85_beat5,2_95_beat6,2_95_beat7,2_95_beat8
,,,,,,,,,,,,,,,0.8384776025352364,-0.0725194992928389,0.2112534118199865,0.0551990250580309,0.0882700605104355,0.1225720433225441,0.1193655644769552,0.1512914869020347
,,,,,,,,,,,,,,,0.8307129247116694,-0.0725151403084975,0.2263984716990809,0.049082789750108,0.0867431165490852,0.1114886881839706,0.1133917413515296,0.1495245989048232
,,,,,,,,,,,,,,,0.8162015264189365,-0.072774284220872,0.2378938001906776,0.0388459567801017,0.0849149297815956,0.0994125648767695,0.1057811474092143,0.146017775934117
,,,,,,,,,,,,,,,0.7955250199797939,-0.0732809383083826,0.2456223569813524,0.0246872993620385,0.0828538744821814,0.086628955776565,0.0967940065640604,0.1409724931474342
,,,,,,,,,,,,,,,0.769398533966016,-0.0740139187013831,0.2495595377623725,0.0068863298624574,0.0806306153599067,0.073416153797779,0.0867054126460098,0.1346133285391884
,,,,,,,,,,,,,,,0.7386420641247349,-0.0749478002925205,0.2497700693258815,-0.0142044485891531,0.0783160950557257,0.060038876327401,0.0757972563456322,0.1271795280660707
,,,,,,,,,,,,,,,0.7041501106358123,-0.0760539364301863,0.2464018804606019,-0.0381692269492819,0.0759795656999845,0.0467425182101099,0.0643504664080139,0.1189166916590626
,,,,,,,,,,,,,,,0.666860512383807,-0.0773015025788563,0.2396773343003638,-0.0645401703871379,0.0736867164385431,0.0337483325401575,0.0526377650970258,0.1100688983388402
,,,,,,,,,,,,,,,0.6277234396812709,-0.0786585226380541,0.2298822955127144,-0.0928099167926989,0.0714979456573745,0.0212495960901829,0.0409171062236009,0.1008715432689448
,,,,,,,,,,,,,,,0.5876715636833372,-0.0800928423443333,0.2173535643159111,-0.1224448969013211,0.0694668225176938,0.0094087860286361,0.0294259317764838,0.0915451039450903
,,,,,,,,,,,,,,,0.5475924452049725,-0.0815730206951465,0.2024652394285551,-0.1528990736675271,0.0676387772273976,-0.0016442340500231,0.0183763507105034,0.0822899887570002
,,,,,,,,,,,,,,,0.5083041308526255,-0.0830691172078456,0.1856145757904713,-0.1836277052473607,0.0660500531366944,-0.0118130478455871,0.0079513107816307,0.0732825511832482
,,,,,,,,,,,,,,,0.4705347880546657,-0.0845533596687868,0.1672078836145959,-0.2141007525228592,0.064726946301086,-0.0210345941258494,-0.0016981983683834,0.0646722814180667
,,,,,,,,,,,,,,,0.4349069719952891,-0.0860006835036813,0.1476469773958429,-0.2438155754503753,0.0636853497879955,-0.0292782256199366,-0.0104549048639149,0.0565801222263086
,,,,,,,,,,,,,,,0.4019268407548312,-0.087389139765515,0.1273166315191864,-0.2723085899952203,0.0629306109989294,-0.036544015497481,-0.018236001726705,0.04909780630192
,,,,,,,,,,,,,,,0.3719783616802927,-0.0887001738333437,0.1065734368862963,-0.2991655885014261,0.0624577009890261,-0.0428604228735102,-0.0249929343503802,0.042288083362659
,,,,,,,,,,,,,,,0.3453223084623705,-0.0899187811577661,0.0857363830314695,-0.3240304630866888,0.0622516855891586,-0.0482814382871656,-0.0307103055200523,0.036185694937421
,,,,,,,,,,,,,,,0.3220996475622367,-0.0910335497402923,0.0650794141535159,-0.346612117147198,0.0622884794862692,-0.0528833334945491,-0.0354039949629894,0.0307989572811267
,,,,,,,,,,,,,,,0.3023387593735627,-0.0920366014865029,0.0448261268363621,-0.3666894063744216,0.0625358566796057,-0.0567611372034537,-0.0391186053192211,0.0261118219939896
,,,,,,,,,,,,,,,0.2859658340034151,-0.0929234461418941,0.0251466937476373,-0.3841140176084077,0.0629546842110812,-0.0600249502018598,-0.0419243563531639,0.0220862957589686
,,,,,,,,,,,,,,,0.2728177211737762,-0.0936927622599828,0.0061570134970296,-0.398811268339558,0.0635003409512857,-0.0627962007477147,-0.0439135541388345,0.0186651132815866
,,,,,,,,,,,,,,,0.2626564941058881,-0.0943461196771035,-0.012079995256646,-0.4107788858712941,0.0641242795544514,-0.0652039253717645,-0.0451967618153572,0.0157745704933937
,,,,,,,,,,,,,,,0.2551850029117607,-0.0948876574389151,-0.0295511144647944,-0.4200838955463294,0.0647756874093433,-0.0673811427769528,-0.0458987934228053,0.0133274384400507
,,,,,,,,,,,,,,,0.2500627379420266,-0.0953237302262966,-0.0462877901195115,-0.4268578051091143,0.0654032013538567,-0.0694613706970869,-0.0461546426349878,0.0112258921658676
,,,,,,,,,,,,,,,0.246921391442777,-0.095662535246616,-0.0623596242154969,-0.4312903130172943,0.0659566308584496,-0.0715753187612595,-0.0461054446103786,0.0093644032600615
,,,,,,,,,,,,,,,0.2453795905229792,-0.095913730437022,-0.0778667245846,-0.433621791419029,0.0663886450720436,-0.0738477758256116,-0.0458945527801736,0.0076325591907354
,,,,,,,,,,,,,,,0.245056369876018,-0.0960880537482673,-0.0929312690350962,-0.4341348012269925,0.066656380401563,-0.0763946988420415,-0.0456637945370268,0.0059177865627348
,,,,,,,,,,,,,,,0.2455830534245858,-0.0961969522480973,-0.107688649816023,-0.4331448903263135,0.0667229271204076,-0.0793205027117515,-0.04554995185006,0.0041079683808444
,,,,,,,,,,,,,,,0.246613315142679,-0.096252228769961,-0.1222785571473644,-0.4309909101143431,0.0665586559078155,-0.0827155469202012,-0.0456814960427378,0.0020939566840537
,,,,,,,,,,,,,,,0.2478312865355813,-0.0962657128079728,-0.1368363383913878,-0.4280250639911562,0.0661423482736687,-0.0866538150246157,-0.0461755914589999,-0.0002280090989373
,,,,,,,,,,,,,,,0.2489576681786438,-0.0962489613225687,-0.1514849351623089,-0.4246028775365607,0.0654620985741808,-0.0911907870886269,-0.0471353716170172,-0.0029539617739222
,,,,,,,,,,,,,,,0.2497538826334544,-0.0962129940786504,-0.1663276574465671,-0.4210732569089668,0.0645159597836057,-0.0963615126359793,-0.0486474847162972,-0.0061699254946386
,,,,,,,,,,,,,,,0.2500243740119169,-0.0961680670632421,-0.1814420048961949,-0.4177687819086698,0.0633123103230876,-0.1021789021893855,-0.0507799036882532,-0.009949677952747
,,,,,,,,,,,,,,,0.2496172142083975,-0.0961234863745081,-0.196874693893744,-0.4149963649373892,0.0618699250095588,-0.108632268329103,-0.0535799994352381,-0.0143525457724139
,,,,,,,,,,,,,,,0.2484232168535576,-0.0960874637210418,-0.2126379972892436,-0.4130283978244395,0.0602177395252541,-0.1156861614785313,-0.0570728838650995,-0.0194212341055088
,,,,,,,,,,,,,,,0.2463737875259128,-0.0960670133587852,-0.228707453754272,-0.4120945055229982,0.058394304677822,-0.1232795599590364,-0.0612600406093173,-0.0251797061498402
,,,,,,,,,,,,,,,0.243437753428489,-0.0960678889897862,-0.2450209566478763,-0.4123740286536972,0.0564469340916979,-0.1313254866838475,-0.0661182744416707,-0.0316311461005253
,,,,,,,,,,,,,,,0.2396174187750924,-0.0960945579166208,-0.2614791884518382,-0.4139893647856528,0.0544305568323181,-0.1397111345855731,-0.0715990238698602,-0.0387560588000214
,,,,,,,,,,,,,,,0.2349440850364532,-0.0961502086514658,-0.2779473257447343,-0.417000309625111,0.0524062948058634,-0.1482985879472043,-0.0776280936563527,-0.0465105796881489
,,,,,,,,,,,,,,,0.2294732597292529,-0.0962367872922228,-0.2942579010431435,-0.4213995518873805,0.050439793547712,-0.1569262256938155,-0.0841058736193502,-0.054825087824642
,,,,,,,,,,,,,,,0.2232797555231644,-0.0963550573819108,-0.3102146730580678,-0.4271094871682802,0.0485993440814456,-0.1654108839099137,-0.0909081153982076,-0.0636032306652894
,,,,,,,,,,,,,,,0.2164528550680174,-0.0965046777317914,-0.3255973298884565,-0.4339805240064635,0.0469538426629916,-0.1735508372797011,-0.0978873384332322,-0.0727214797426013
,,,,,,,,,,,,,,,0.2090916879729543,-0.0966842928378696,-0.3401668357118672,-0.4417910568789747,0.0455706440746121,-0.1811296326591672,-0.1048749290573125,-0.0820293396478015
,,,,,,,,,,,,,,,0.2013009364324333,-0.0968916310197131,-0.3536712347356238,-0.4502492735434824,0.0445133722402968,-0.1879207736129201,-0.1116839817986516,-0.091350327642085
,,,,,,,,,,,,,,,0.1931869563953876,-0.0971236061840977,-0.3658517464568681,-0.45899694564447,0.0438397587353893,-0.1936932143109694,-0.118112909911636,-0.1004838274476858
,,,,,,,,,,,,,,,0.184854372892616,-0.0973764200725654,-0.3764490181055199,-0.4676153199833308,0.0435995846283708,-0.1982175767277914,-0.1239498235247109,-0.1092078984837082
,,,,,,,,,,,,,,,0.1764031819473668,-0.0976456628985487,-0.3852094344821482,-0.4756331820520888,0.0438328033714948,-0.2012729586491542,-0.1289776397454553,-0.1172830916985766
,,,,,,,,,,,,,,,0.1679263681306422,-0.0979264113262716,-0.3918914136676967,-0.4825371028250276,0.0445679215326906,-0.2026541536815562,-0.1329798509498291,-0.1244572861725284
,,,,,,,,,,,,,,,0.1595080270516768,-0.0982133237059886,-0.3962716339480317,-0.4877838047385017,0.0458207095089889,-0.2021790606045116,-0.1357468368652983,-0.1304715178540146
,,,,,,,,,,,,,,,0.1512219666297477,-0.0985007332842032,-0.3981511410963716,-0.4908144945886892,0.0475933056179843,-0.1996960206151676,-0.1370825647701763,-0.135066724222676
,,,,,,,,,,,,,,,0.1431307504657857,-0.098782740700198,-0.397361276946321,-0.4910709121150361,0.0498737640035326,-0.1950907901427427,-0.1368114822746969,-0.1379912775628649
,,,,,,,,,,,,,,,0.1352851413074572,-0.0990533074449588,-0.3937693527534263,-0.4880127367851835,0.0526360798088295,-0.1882928368981344,-0.134785370939359,-0.1390091263572307
,,,,,,,,,,,,,,,0.1277239022104832,-0.099306352116303,-0.3872839680463559,-0.4811358863282014,0.0558407046564559,-0.1792806404693398,-0.1308898986425627,-0.137908310875054
