23_80_beat1,23_99_beat2,23_66_beat3,23_66_beat4,23_53_beat5,23_55_beat6,23_55_beat7,23_8_beat8,23_47_beat9,23_54_beat10,23_92_beat11,23_70_beat12,23_70_beat13,23_28_beat14,23_81_beat15,23_81_beat16,23_81_beat17,23_46_beat18,23_22_beat19,23_62_beat20,23_32_beat21,23_32_beat22,23_68_beat23,23_25_beat24,23_59_beat25,23_59_beat26,23_89_beat27,23_79_beat28,23_44_beat29,23_76_beat30,23_76_beat31,23_87_beat32,23_65_beat33,23_2_beat34,23_86_beat35,23_86_beat36,23_86_beat37
-0.0198087312682028,0.0004967602597067,0.0028831504450186,0.0064941787490508,-0.0024591658514745,-0.0061157407287544,0.0182966774781951,-0.0220188728720702,-0.0317775188028062,0.0019898733958601,0.0010165634777013,-0.0111572519185339,-0.0050764698491996,-0.0015591126839682,0.0234433683804045,0.0020257080917956,0.0039228447233574,-0.0032295084977731,-0.002095292858822,-0.008472156905629,-0.0158147017767314,-0.0041912214108468,-0.0014633194041981,0.0176135595070604,0.002317854252996,0.0013158988975499,-0.0232693458108845,-0.0117719123538352,0.0158998128476465,-0.0058132974609088,0.0230520817588814,0.0029258193521536,0.0159203118797072,0.0066290316668938,0.0383333984431315,0.0069305702584663,-0.006640437007206
-0.0216595244515139,-0.0001945783404896,0.0022493002897118,0.0060389683853272,-0.0030903511206358,-0.0071873694911793,0.017857307718343,-0.0229957552359531,-0.0358053333901998,0.001465318219111,0.000439562063676,-0.0123511433820929,-0.0055603201759958,-0.0024230878524487,0.0223352103550279,0.0013641129568107,0.0031335278372786,-0.0039636396519076,-0.0035245466220085,-0.0092062057572144,-0.0172394096020191,-0.0052599840774161,-0.0021278492218165,0.0167358203516337,0.0015083643817181,0.0005640426494869,-0.0247802942217341,-0.012849488618469,0.0133211995397259,-0.0067380316425096,0.0222615519349711,0.0021979208772722,0.0154036197999544,0.0059158919324701,0.0360032066867152,0.0063139187665971,-0.0069884053331351
-0.0234885212489416,-0.0009380577076516,0.0015837283377077,0.0055601612654117,-0.0037167120593087,-0.0083358299854099,0.0173860639057949,-0.0240054230187233,-0.0391832957442932,0.0009201939173002,-8.669827275471758e-05,-0.0135821348537185,-0.0060168888330073,-0.0032783811669167,0.0212380731875746,0.0006976205050045,0.0023476406217315,-0.0047015613287266,-0.004932473661901,-0.0099029512498205,-0.0185507983506958,-0.0062758445716853,-0.002777620068616,0.0157756668190484,0.0006879202169827,-0.0002133098173844,-0.0262843646798507,-0.0137659799283514,0.0108385119548167,-0.0076460567736948,0.0213892512784492,0.0014930469729819,0.0149012370374105,0.0052418926840032,0.0336835713496182,0.0056722173297385,-0.0073174051427622
-0.0252949928114821,-0.0017434378457896,0.0008824514444939,0.0050526389533442,-0.0043394607556983,-0.0095523132227508,0.0168792870516715,-0.0250558537041705,-0.0419558538735026,0.0003525687856054,-0.0005630507314637,-0.0148522652319266,-0.0064549358996461,-0.0041208711940102,0.0201592668356339,2.8091254387550632e-05,0.0015633825103325,-0.0054459937969577,-0.0063136051419744,-0.0105679392647727,-0.0197579074210832,-0.0072367265915383,-0.0034112938796245,0.014736717253042,-0.0001398818848338,-0.0010140519129578,-0.0277641471893406,-0.0145110139095732,0.008455325368084,-0.0085336786975956,0.020432529566417,0.0008139081634704,0.0144112600096697,0.004605938155031,0.031386378052555,0.0049985659959912,-0.0076309485353435
-0.027078795693781,-0.0026202365439884,0.0001419425282734,0.0045107333816853,-0.0049602903309747,-0.0108248545991043,0.0163335633148481,-0.0261541279039971,-0.0441815872833723,-0.0002403680708559,-0.0009929025281511,-0.0161624026931702,-0.0068839830958468,-0.0049468712902462,0.019105247834637,-0.0006426333482044,0.0007787233271928,-0.0061999508375051,-0.0076632859216646,-0.0112086665084727,-0.0208714187707875,-0.0081411807163235,-0.0040279139817449,0.0136242353560509,-0.0009718119225859,-0.0018365269916111,-0.029199937514193,-0.0150777403191084,0.0061737091687443,-0.0093970439058163,0.0193887275715822,0.0001621584443782,0.0139313844723212,0.004006024048051,0.0291231570571948,0.004286220199614,-0.0079330791247911
-0.0288402980508973,-0.0035773942004083,-0.0006406505280826,0.0039284013894409,-0.0055814079408539,-0.0121383372714539,0.0157458008818124,-0.0273059390196091,-0.0459306757713905,-0.0008622102737131,-0.0013822813983378,-0.0175119064004129,-0.0073140385645544,-0.0057532422893217,0.0180814779273486,-0.0013127980017177,-8.541191383548537e-06,-0.0069666137637547,-0.0089777133604157,-0.0118344490368446,-0.0219032458951408,-0.008988493654628,-0.0046269755098856,0.0124448030726667,-0.0018050613386387,-0.0026796159340488,-0.0305700077834485,-0.0154630449491138,0.00399419344476,-0.0102321703535249,0.0182552565910886,-0.0004616605596213,0.0134590314857834,0.0034393147818417,0.0269048846104203,0.0035287847557046,-0.008228298192724
-0.0305802866669782,-0.0046229210613541,-0.0014672777924654,0.0032994293969033,-0.0062055441953859,-0.0134746074720002,0.0151133169531317,-0.0285150999827671,-0.0472822866719392,-0.0015171761168333,-0.0017398108471674,-0.0188983019281226,-0.0077552895395759,-0.0065375039497628,0.0170923047571085,-0.0019808122412347,-0.0008007359241084,-0.0077491884819539,-0.0102539642983634,-0.0124562020916696,-0.0228660633269718,-0.0097787934052564,-0.0052084941409143,0.0112059748820901,-0.0026372694053392,-0.0035427983227024,-0.0318509842655983,-0.015667664083428,0.0019157739072458,-0.0110350004153103,0.0170297098565073,-0.0010581443236992,0.0129914963015169,0.0029022356060457,0.0247417834509992,0.0027203975163365,-0.0085214794658091
-0.0322998521927739,-0.0057635333551897,-0.0023387591273589,0.002617665147525,-0.0068359306236459,-0.0148127093866262,0.0144339380370858,-0.0297830644194844,-0.0483219591264682,-0.0022098981375854,-0.0020766100476791,-0.0203169851923752,-0.008217766154595,-0.0072979413987995,0.0161408668516509,-0.0026453368817327,-0.0016002561776773,-0.0085507451534969,-0.0114900127355806,-0.0130861352981789,-0.0237727864244388,-0.0105131468293986,-0.0057730692869155,0.009915926467708,-0.0034665167179394,-0.0044261852444264,-0.0330183319760895,-0.0156961954278947,-6.404578771832664e-05,-0.0118014761076379,0.0157100030448361,-0.0016290176053008,0.0125261177352119,0.0023905775084548,0.0226431262490242,0.0018558977620527,-0.0088177734234686
-0.0340002500133083,-0.0070042860795621,-0.0032545635033184,0.0018772725875768,-0.0074762378224776,-0.0161292422222807,0.0137061156773717,-0.0311084815687993,-0.0491390485707755,-0.0029451727666772,-0.0024061151500912,-0.0217609706783358,-0.008710980812783,-0.0080337024211218,0.0152290247814589,-0.0033053738563395,-0.0024095220899337,-0.0093740405281416,-0.012684740410172,-0.0137373705136899,-0.0246360139668829,-0.0111936455165303,-0.0063219375860401,0.0085831105219681,-0.0042912829736652,-0.0053305228348795,-0.0340469397613124,-0.0155570052538554,-0.0019491753664839,-0.012527635118078,0.0142945394781626,-0.0021770936824317,0.0120604640331777,0.001899613047796,0.0206170464709952,0.0009309746008411,-0.0091225023956646
-0.035682734720228,-0.0083482116157647,-0.0042126055427573,0.0010730049276972,-0.0081304686658636,-0.0173988363923333,0.0129290582154628,-0.0324868056663455,-0.0498242792176375,-0.003727684942775,-0.0027438196261796,-0.0232207001636114,-0.0092435490392129,-0.0087448812488977,0.0143573200082148,-0.0039603548861108,-0.0032309389326785,-0.0102213239809069,-0.0138379418913162,-0.0144234930917763,-0.0254674489344838,-0.0118234751772508,-0.0068570123623956,0.007215931866586,-0.0051103680046327,-0.0062571666046217,-0.0349117931735289,-0.0152620353702933,-0.0037448237707431,-0.0132097246376798,0.0127823941283588,-0.0027062012141154,0.0115925295944708,0.001424221375857,0.018670361746062,-5.770902215103688e-05,-0.0094410480502879
-0.0373483672510541,-0.0097959747952891,-0.00520906994028,0.0002004897471779,-0.0088028033475141,-0.0185947396453684,0.0121028773067426,-0.0339099810530004,-0.0504674381138739,-0.0045617240585709,-0.0031069322237181,-0.0246839277895921,-0.0098227995343156,-0.0094325845100429,0.0135249625387514,-0.0046102244627002,-0.004066864506253,-0.0110941296857972,-0.0149503249696922,-0.0151580508904185,-0.0262773156320316,-0.0124069631774061,-0.0073809047005772,0.0058224530820086,-0.005922777160861,-0.0072080273211044,-0.0355887161963277,-0.0148265172276027,-0.0054573500027852,-0.0138443285990633,0.0111735092783188,-0.0032210801232591,0.0111209353081954,0.0009590207210569,0.0168084152114301,-0.0011124205829698,-0.0097787331504614
-0.0389977953624673,-0.0113455564008931,-0.0062382748389484,-0.000743481294382,-0.0094973959661328,-0.0196894977928449,0.0112287458073667,-0.0353662238006741,-0.0511552322945838,-0.0054509080511139,-0.0035139522685658,-0.0261356961042802,-0.0104543831420516,-0.0100989751661047,0.0127298480666378,-0.0052555128491684,-0.0049195845260257,-0.0119930591206723,-0.016023506078978,-0.0159540187993331,-0.0270737938072717,-0.0129495983215902,-0.0078969219042121,0.0044101404425556,-0.0067275744908696,-0.0081854897537601,-0.0360551571101678,-0.0142686037092492,-0.0070940791478808,-0.0144285027742598,0.0094688936674299,-0.0037272485689544,0.0106451238369018,0.0004985064656214,0.0150349405172446,-0.0022342936358291,-0.0101406996470585
-0.0406310101661595,-0.0129919781982771,-0.0072925851169835,-0.0017606669068377,-0.0102181256805769,-0.0206557088348569,0.0103090614869369,-0.0368399190180564,-0.0519693212110947,-0.0063979318535375,-0.0039841635679734,-0.027558415501086,-0.0111418925015817,-0.0107472905888967,0.0119686048213148,-0.0058973951276265,-0.0057912964006742,-0.01291756009196,-0.0170599992785011,-0.0168232496357048,-0.0278624923551787,-0.0134580166948009,-0.0084090393946679,0.0029856581621301,-0.0075237095915286,-0.0091923059393771,-0.0362909889170694,-0.0136089317696397,-0.008663083576555,-0.014959911357268,0.0076708161923259,-0.0042308435641549,0.0101655400591434,3.7192659244040575e-05,0.013351956169641,-0.0034232969969811,-0.010531785239796
-0.0422470838712562,-0.0147270833078813,-0.0083623857740111,-0.002851104816407,-0.0109683089691034,-0.0214668241367119,0.0093476089751573,-0.0383116501321127,-0.0529845301824827,-0.0074043548528335,-0.0045370501776767,-0.0289320562763738,-0.0118865060876061,-0.0113818313517664,0.0112366698630282,-0.0065377326696045,-0.0066841010886131,-0.0138657105259564,-0.018063196054515,-0.0177759346747151,-0.0286459863279419,-0.0139399473776407,-0.0089218425741897,0.0015547167932183,-0.0083098263272232,-0.0102314648354496,-0.0362792911625162,-0.0128701308640279,-0.010172929501592,-0.0154369581934272,0.00578298476526,-0.0047384381226208,0.0096837862053799,-0.0004302456027415,0.0117596946919586,-0.0046782383313675,-0.0109564004898075
-0.0438438965067882,-0.0165393858894302,-0.009436124151705,-0.0040128657210955,-0.0117503830094562,-0.0220979662549372,0.0083497105937938,-0.0397583723385519,-0.0542672470077027,-0.0084704395797911,-0.0051916399112388,-0.0302344583596434,-0.0126866719585298,-0.0120079178162889,0.0105283940746549,-0.0071790937184982,-0.0076000018205673,-0.0148340171962556,-0.0190373319629983,-0.0188200985568336,-0.0294234410419152,-0.0144041122586041,-0.0094404358494786,0.0001219791244039,-0.0090840636765368,-0.0113060403635865,-0.0360070780338434,-0.0120762929995145,-0.0116323896855686,-0.0158589057364244,0.0038107007708497,-0.0052568380285368,0.009202741091981,-0.000908832002888,0.0102565716998122,-0.0059968015514059,-0.011418408416041
-0.0454178620694688,-0.0184140035945156,-0.0105004275752841,-0.005241844413816,-0.0125655734293539,-0.0225267303879659,0.0073223554218273,-0.0411537371667234,-0.0558740027268678,-0.0095950507774262,-0.0059657847558523,-0.0314417587465075,-0.0135378476121361,-0.0126318121571034,0.0098371746255521,-0.0078247500251303,-0.008540907454912,-0.0158172411313895,-0.0199874350628589,-0.0199611535942591,-0.0301903458896122,-0.0148600750594609,-0.0099703169103107,-0.0013089758464187,-0.0098438605853831,-0.0124190199782303,-0.0354659375213025,-0.0112524202097872,-0.0130501242249083,-0.0162259750979257,0.0017609797284339,-0.0057928614754666,0.0087266333606601,-0.0014031546031821,0.0088391994258685,-0.0073756158248152,-0.0119210082929119
-0.0469636670599209,-0.0203326849450574,-0.0115403002027715,-0.0065316002165623,-0.0134135624356686,-0.0227339354975996,0.0062742952318609,-0.0424685688940958,-0.0578502383272163,-0.0107756204766969,-0.0068753913012845,-0.0325289309807341,-0.0144323126958555,-0.0132606040783083,0.0091556132346454,-0.0084786466752658,-0.0095086371791247,-0.0168082624642198,-0.0209192503063345,-0.021201537392543,-0.0309383779017979,-0.0153180361244173,-0.0105172155028156,-0.0027356332166525,-0.0105857777416957,-0.0135731161045424,-0.0346525483287207,-0.010423864399349,-0.0144343329732405,-0.0165394211609995,-0.0003573707151861,-0.0063531049904785,0.0082610598112789,-0.0019172412534784,0.0075024484981073,-0.0088103523268907,-0.0124666251351115
-0.0484740365225249,-0.0222739416580073,-0.0125393995109534,-0.0078732585678571,-0.014292175405791,-0.0227042920744852,0.005216095925601,-0.0436714866448814,-0.0602292613676977,-0.0120081809969972,-0.0079336187781456,-0.0334704249627017,-0.0153590707628004,-0.0139020591408826,0.0084756981537208,-0.0091453424362324,-0.010504922298988,-0.0177979977604221,-0.021839133693275,-0.0225404551075289,-0.0316554111300467,-0.0157885715206905,-0.0110868973387507,-0.0041564720450641,-0.0113053495222687,-0.0147705631417037,-0.0335690451097702,-0.0096157729700963,-0.015792385243354,-0.0168015775935207,-0.0025337234478888,-0.0069436993149506,0.0078129417773099,-0.002454449155589,0.0062395608647951,-0.0102958432806115,-0.0130568061596918
-0.0499395442729196,-0.0242132929478433,-0.0134803890718005,-0.00925548462352,-0.0151971052337237,-0.0224269563441272,0.004160133848532,-0.0447296587673712,-0.0630313994579119,-0.0132874641280056,-0.0091500671224069,-0.0342408892515416,-0.0163038546823605,-0.0145644293643513,0.0077890074342024,-0.0098299182034992,-0.0115314000922366,-0.0187753822557555,-0.0227539101739867,-0.023973743580146,-0.0323256826090331,-0.0162823175306233,-0.0116849354341652,-0.0055708527678234,-0.0119969789197472,-0.0160129032739952,-0.0322232083367255,-0.0088525516473654,-0.0171304348173363,-0.0170158676479344,-0.0047556619177716,-0.0075700593125357,0.0073904149906322,-0.0030173730503212,0.0050423156556301,-0.0118262164352918,-0.0136921254043075
-0.0513484847729139,-0.0261236250427605,-0.0143453602660836,-0.0106645380079442,-0.0161216939197932,-0.0218959453338703,0.0031205278946903,-0.0456096689166771,-0.0662633607300495,-0.0146070613633499,-0.0105299823173691,-0.0348159522690893,-0.0172492476451795,-0.0152562266234707,0.0070869307288094,-0.0105378515408672,-0.0125895942684295,-0.0197274278568506,-0.0236706900915696,-0.0254938691642842,-0.0329301191973138,-0.016809604606353,-0.0123164530423608,-0.006978872372539,-0.0126538870031549,-0.0173007650945017,-0.0306284623989548,-0.0081573537125097,-0.0184530308244382,-0.0171867777940652,-0.0070090725654132,-0.0082366325489578,0.007002651422267,-0.0036077763570149,0.0039012484530414,-0.0133950370701846,-0.0143720976914299
-0.0526868239068916,-0.0279756646530546,-0.0151163115635019,-0.0120844153755923,-0.0170567899746115,-0.0211103934125495,0.0021130005905317,-0.0462784666220751,-0.0699178144126264,-0.015959637132684,-0.0120735107091613,-0.0351730338198445,-0.0181749279613268,-0.0159859603747622,0.006360906599577,-0.011274855977324,-0.0136808765787747,-0.0206393652033229,-0.024596640442806,-0.0270900645431625,-0.0334468222791295,-0.0173800481801316,-0.0129858443760343,-0.0083811990401509,-0.0132681264111146,-0.018633640014387,-0.0288036739783831,-0.0075516026799798,-0.019762737508736,-0.0173197924340866,-0.009278302668892,-0.0089466519371076,0.0066596150271805,-0.0042265491669504,0.002805922905228,-0.0149954489893636,-0.0150951032817324
-0.0539382445760624,-0.0297385600980866,-0.0157756702168662,-0.0134970842512617,-0.0179906981274242,-0.0200746383127464,0.0011546642944297,-0.0467043694450312,-0.0739732069453546,-0.017337184654831,-0.0137750375868819,-0.0352921545186295,-0.0190580411327105,-0.0167618424572735,0.005602672031653,-0.0120466847340798,-0.014806404636122,-0.0214948746123092,-0.0255387094139485,-0.0287486025867046,-0.0338516995234522,-0.0180021072028419,-0.0136964814095777,-0.0097788986041042,-0.0138306655825109,-0.0200096625582297,-0.0267727518690424,-0.0070545535603463,-0.0210597780824842,-0.0174212891398782,-0.0115463842377823,-0.0097018987287429,0.0063717569804472,-0.0048736962648979,0.001745251839289,-0.0166203058899029,-0.0158583248543703
-0.0550843004606569,-0.0313805584584675,-0.0163068379276858,-0.0148828078143741,-0.0189092346020432,-0.0187981327879062,0.0002637321409067,-0.0468580795580965,-0.0783938304104039,-0.0187313123903593,-0.0156226475833653,-0.0351567084291509,-0.0198736971631447,-0.0175914631422073,0.0048045205560375,-0.0128588999612592,-0.0159670320749561,-0.0222764064718832,-0.0265033054679204,-0.0304531977928749,-0.0341192250941185,-0.0186826247077958,-0.0144504170936125,-0.0111732649174168,-0.0143315470002428,-0.0214254018528912,-0.0245640586549904,-0.0066828964077665,-0.022341719529257,-0.0174983949995018,-0.0137953219565939,-0.0105024830921662,0.0061496596500918,-0.0055483573458411,0.0007078630439347,-0.0182622849942131,-0.0166576988626462
-0.0561046874793906,-0.0328697617532263,-0.0166947394901772,-0.0162205560392009,-0.0197958969351458,-0.0172951864140469,-0.0005408427718225,-0.0467136750495834,-0.083130160077112,-0.0201335481261409,-0.0175977449330194,-0.0347541637435498,-0.0205955850059846,-0.0184814442594953,0.0039595650282263,-0.0137166103744233,-0.0171631887967486,-0.0229655868349286,-0.0274959356199838,-0.0321855185880448,-0.0342233023782675,-0.0194263678291527,-0.0152480971554183,-0.0125656651274283,-0.0147601188092912,-0.0228756727949568,-0.0222096534844222,-0.0064504049724166,-0.0236032161862202,-0.0175588057504715,-0.0160064403709577,-0.0113466504454653,0.0060036419683451,-0.0062488603511911,-0.0003174972730079,-0.0199139759544733,-0.0174878837933779
-0.0569776374592815,-0.0341749400696008,-0.0169263518306972,-0.0174884941163877,-0.0206321521177972,-0.0155845500684325,-0.0012397924098696,-0.0462495357348874,-0.0881194762738012,-0.0215356474385307,-0.0196748699403866,-0.0340766578414098,-0.0211966897598982,-0.0194370770775284,0.0030620006601795,-0.0146241823505566,-0.0183947311513907,-0.0235436988724006,-0.0285208112820989,-0.0339257872528931,-0.0341381969439061,-0.0202355872979894,-0.0160880941411891,-0.0139574090924537,-0.0151053349612842,-0.0243533764002463,-0.019744393063911,-0.0063676329973208,-0.0248358300304561,-0.0176105704216205,-0.0181607826512256,-0.0122306224962517,0.0059433417930698,-0.0069728074382481,-0.0013415326184635,-0.0215679397300955,-0.0183422483422605
-0.0576804324726316,-0.0352663751412736,-0.0169911904025017,-0.018664534622342,-0.0213978409675832,-0.013688862782539,-0.0018140115190806,-0.0454491648542894,-0.0932867823575094,-0.0229298935704964,-0.0218217439098568,-0.0331214565830644,-0.0216500920767297,-0.0204619545895155,0.0021073633372533,-0.015584931967105,-0.0196607643969097,-0.0239922258044674,-0.0295804339717993,-0.0356534389714822,-0.0338395025106675,-0.0211096182560353,-0.016966878315626,-0.015349649954238,-0.0153561147613998,-0.0258493795583041,-0.017204924506372,-0.0064416609664791,-0.0260279446932373,-0.0176618452241058,-0.0202395504975001,-0.0131484824375117,0.0059772930654727,-0.0077171916044208,-0.0023739474869843,-0.0232167343273445,-0.0192128829294494
