14_23_beat1,14_23_beat2,14_88_beat3,14_88_beat4,14_88_beat5,14_78_beat6,14_78_beat7,14_78_beat8,14_56_beat9,14_56_beat10,14_56_beat11,14_56_beat12,14_21_beat13,14_21_beat14,14_21_beat15,14_57_beat16,14_57_beat17,14_34_beat18,14_34_beat19,14_34_beat20,14_34_beat21,14_43_beat22,14_43_beat23,14_86_beat24,14_86_beat25,14_86_beat26,14_38_beat27,14_38_beat28,14_38_beat29,14_38_beat30,14_40_beat31,14_40_beat32,14_40_beat33,14_33_beat34,14_36_beat35,14_36_beat36,14_99_beat1,14_99_beat2,14_41_beat3,14_41_beat4,14_41_beat5,14_41_beat6,14_24_beat7,14_24_beat8,14_67_beat9,14_67_beat10
0.0266075987967028,0.1277520148861867,0.0820550107522041,0.0165052045251902,-0.0022893575519227,-0.0316611847955423,0.0356642945766159,-0.0028400857932053,0.0936560330532638,-0.0468031765664512,0.0207356095914814,0.1244528135924185,-0.1193355352802506,-0.0270294707027179,0.0441402516514239,0.1984308931808016,0.2116061517252245,0.0181842290246295,0.0072855643098538,0.0729438678076458,0.1515396997580986,-0.2441778526875614,0.0891261380479222,-0.0047336121923458,0.0579304439681064,-0.0356800289160771,0.3163222788540259,-0.0488648347020943,0.0064563335438387,0.0762872672750765,-0.095865235370506,-0.0586946809262896,-0.0494664003929518,0.0010391483458727,-0.0283490112518396,-0.0271836274090165,,,,,,,,,,
0.0088423983091537,0.1110615377560977,0.0707524992193618,0.0128447752556474,-0.0056989518615232,-0.0343973116070643,0.0344678263927171,-0.0113674200930118,0.0787144393661897,-0.0625892905880619,0.0104738520095866,0.1134253218769922,-0.1314801040545861,-0.0399059856966823,0.0298620979219858,0.1961505017210327,0.2083489680854445,0.0154181540500968,-0.0030234649371713,0.0617702890821879,0.1379390096115361,-0.2580342399656236,0.0796036115966396,-0.0149666545243317,0.0479012050555433,-0.0439188868565394,0.3071514972350369,-0.0567270674120251,-0.0084506534016756,0.0611738380697103,-0.10562362869319,-0.0679263100372187,-0.0588745622602421,-0.0127735353893109,-0.0329814818138129,-0.0314303008395354,,,,,,,,,,
-0.0085843660957756,0.0941060847657278,0.0590987076345821,0.0091555833192292,-0.0092126279755624,-0.0363506570330827,0.0332585507829615,-0.0198664280313161,0.0636175859936461,-0.0784692568197669,0.0006013418703576,0.1024280589293315,-0.1432554491970512,-0.0524673555239493,0.0156700110403803,0.1939293732957539,0.2049655977757801,0.0126302597678136,-0.0127533004861791,0.0508797119114302,0.1242727296610862,-0.2711426666141155,0.0700009803877085,-0.0250505127999736,0.0376853193776078,-0.0522173711461084,0.2985324534976054,-0.0645033047327989,-0.0234335432091286,0.0456161626114056,-0.1154369318420647,-0.0771454832395315,-0.0684270529233934,-0.0265364140730641,-0.0372166439839238,-0.0356726781300098,,,,,,,,,,
-0.0254784892257246,0.0770417028513587,0.0472215971996143,0.0054737777953413,-0.0128109017822003,-0.0376122903719303,0.0320368512822872,-0.0283175089099946,0.0484523509432688,-0.0943885382049549,-0.0088139624727979,0.0915313967616671,-0.1544593216624642,-0.0646015295143797,0.0017003416174172,0.1917649661835974,0.201490007410369,0.0098409181944068,-0.0217753728253371,0.0403901143355153,0.1106116149320183,-0.2832917869566564,0.0604198085383314,-0.0349256158784258,0.0273686778919635,-0.0605471827291639,0.2905404790925517,-0.0721068647382336,-0.0383711682616331,0.029766131554726,-0.1252369659720781,-0.0862656178129903,-0.078042947566864,-0.0401847128977131,-0.0409733963724308,-0.0398758041483509,,,,,,,,,,
-0.0416541550603291,0.0600127135757046,0.0352360722965069,0.0018374434807074,-0.0164751537376949,-0.0382829887738908,0.0308038917771833,-0.0367132663758115,0.0333227209469753,-0.1102971987904871,-0.0176931876596802,0.0807971381758305,-0.1648867599924187,-0.0761858823452003,-0.0119119630277542,0.1896558542179804,0.1979523281914086,0.0070696760442676,-0.0299552651986702,0.030423676620876,0.0970094288718914,-0.2942615015268646,0.0509592477055088,-0.0445291188884913,0.0170257840610264,-0.068881985697028,0.2832501691426455,-0.0794389554136505,-0.0531369500950806,0.0137664443161223,-0.1349723356985766,-0.0951982389178548,-0.087645265476901,-0.0536418732635242,-0.0441723862704129,-0.0440030915712726,,,,,,,,,,
-0.05693228570556,0.0431542466974841,0.0232410112810964,-0.0017138705672466,-0.0201868731964599,-0.0384678976721184,0.0295623569707238,-0.0450548206384612,0.018352705391282,-0.1261441306648119,-0.0259451739030086,0.070281090991495,-0.1743323150065725,-0.0870863916464071,-0.0250305789437024,0.1876029381105194,0.1943784683021692,0.0043357881286404,-0.0371547442336965,0.0211075229820179,0.0835046549588421,-0.3038257407130418,0.0417169233640058,-0.0537923010569536,0.0067217604012761,-0.0771946755684535,0.2767365022929655,-0.0863882902205608,-0.0675962615807486,-0.0022469947892481,-0.1446061446531499,-0.1038518677412072,-0.0971591259097517,-0.0668160413742157,-0.0467382744277236,-0.0480155651486762,,,,,,,,,,
-0.0711390246873448,0.0265952615391706,0.0113171562226484,-0.0051396992182829,-0.0239268882171882,-0.038271560302212,0.0283171159278004,-0.0533476575903297,0.0036883499338111,-0.141871374917377,-0.0334660702109052,0.0600359012575574,-0.1825929037106796,-0.0971578602371456,-0.0375152287291767,0.1856104718983389,0.1907899551311762,0.0016587716557888,-0.0432346833863081,0.0125738210757685,0.0701227437477455,-0.3117564866983421,0.0327898547771066,-0.0626384692790301,-0.0034850851213577,-0.0854547419181687,0.2710751209005494,-0.092831517675649,-0.0816043845515641,-0.0181420953393869,-0.1541128426881145,-0.1121313130070854,-0.1065097130422212,-0.0795975336248344,-0.0486023269882523,-0.0518712937566781,,,,,,,,,,
-0.0841045763714452,0.010461741344274,-0.0004740897715256,-0.008399270388177,-0.0276746464768057,-0.0377934887941349,0.0270757719339418,-0.0615972333711713,-0.0105013556966259,-0.1574088569197039,-0.0401399986834895,0.0501140011606555,-0.189471275796712,-0.1062452701246224,-0.0492195821716194,0.1836868510104845,0.1872040080934507,-0.0009410683557127,-0.0480587828406671,0.0049591316303439,0.0568787985805644,-0.3178289830659913,0.0242752835939508,-0.0709815430107326,-0.0135403262780392,-0.0936258898205094,0.2663417020517983,-0.0986345547583531,-0.095005293112264,-0.0337873150675839,-0.1634744140109385,-0.1199374620558483,-0.115620236522822,-0.0918575018071002,-0.0497052395014541,-0.0555250752059201,,,,,,,,,,
-0.095662607559347,-0.0051202562928964,-0.0120909447967205,-0.0114521607834851,-0.0314076056584798,-0.037124411114703,0.0258490656167361,-0.0698045648670337,-0.0240248364062339,-0.1726698409372018,-0.045840846317012,0.0405705125973935,-0.1947800338168522,-0.1141862979175717,-0.0599898967265998,0.1818451204090945,0.1836338341109134,-0.0034421914826659,-0.0514979371370426,-0.001597062631151,0.0437805978173966,-0.3218280083068043,0.0162712824124051,-0.0787254620129862,-0.0233903282951928,-0.101664067990006,0.2626104001573408,-0.1036548704943809,-0.1076314459935997,-0.0490484260528676,-0.172676152160313,-0.1271676364239251,-0.1244100787134074,-0.1034479626020719,-0.0500000740560011,-0.058928425337854,,,,,,,,,,
-0.1056503910712589,-0.0200219917308483,-0.0235106310675044,-0.0142589858923804,-0.0351007817542532,-0.0363432884864544,0.0246511033973435,-0.0779620372394661,-0.0366696632783563,-0.1875473823087869,-0.0504351902255681,0.0314659345415848,-0.198346108062623,-0.1208149596559595,-0.0696646318981951,0.1801031747880306,0.1800891288008366,-0.0058214973098404,-0.0534350571274031,-0.0069546777351038,0.0308318427800575,-0.3235550160247967,0.0088770186228827,-0.0857645171319369,-0.0329792142828422,-0.1095160280439884,0.2599513934482239,-0.1077447164100652,-0.1193047145645598,-0.0637856251357972,-0.1817022918635822,-0.1337165441971346,-0.1327933136134417,-0.1142032873649548,-0.0494551712732092,-0.0620299066361055,,,,,,,,,,
-0.1139098320203531,-0.0341101406835153,-0.0347279111096333,-0.0167821138122678,-0.0387264918908782,-0.0355151584220689,0.0234993901805368,-0.0860496498832769,-0.048205704304571,-0.201912017740371,-0.0537863030930549,0.0228684344959491,-0.2000155503457248,-0.1259662895672056,-0.0780752257168545,0.1784836372453145,0.1765767573932614,-0.0080541626464682,-0.0537701181455569,-0.0109761807606678,0.018035507342825,-0.3228358734679855,0.0021925625033457,-0.0919846574604231,-0.0422460975035266,-0.1171185102245548,0.258427619337101,-0.1107552472244911,-0.1298385093795641,-0.0778512779241116,-0.1905317772204708,-0.1394778299924026,-0.140677765711455,-0.1239431718917797,-0.0480568852206828,-0.0647758131567158,,,,,,,,,,
-0.1202894642757389,-0.0472458069567758,-0.0457528582995541,-0.0189863942514078,-0.042254315318241,-0.0346898206610607,0.0224146537441322,-0.0940319037239949,-0.0583896787985394,-0.2156108865341182,-0.0557591228014302,0.0148555652608072,-0.1996584778600492,-0.129481894552072,-0.085048158975152,0.1770134174428085,0.1731015810019043,-0.0101136707270629,-0.0524251828734269,-0.0135305040268355,0.0053971482497681,-0.3195288646873824,-0.0036818470239552,-0.0972657766306971,-0.0511227739666721,-0.1243981180510591,0.2580908365715636,-0.1125414206737247,-0.1390411009239751,-0.0910885463893034,-0.1991344393890501,-0.1443461947609366,-0.1479647502511696,-0.1324770246570994,-0.0458119823313744,-0.0671112088093909,,,,,,,,,,
-0.1246474381757206,-0.0592845964947926,-0.056607967997081,-0.0208398952188365,-0.0456512829186676,-0.0339013482993108,0.0214204581010083,-0.1018555068105342,-0.0669710383505403,-0.2284684188242,-0.0562260068412063,0.0075152412526909,-0.1971739695538762,-0.1312161669828017,-0.0904083563295855,0.1757229644530373,0.169667386964897,-0.0119720521441537,-0.0493491358423162,-0.0144975973015368,-0.0070719817776319,-0.3135325697445267,-0.0086471307221249,-0.1014849282725105,-0.0595320466652244,-0.1312719099997214,0.2589772036410718,-0.1129675122466465,-0.1467200633342121,-0.1033310971817319,-0.2074678353120097,-0.1482200316795688,-0.1545496005871875,-0.1396096302311003,-0.0427495460875282,-0.0689812956745462,,,,,,,,,,
-0.1268554441136553,-0.0700778269422489,-0.0673247372708776,-0.0223146401204943,-0.0488822928619692,-0.0331683752141792,0.020542613502632,-0.1094480426968099,-0.0736990363515518,-0.2402886622264579,-0.0550730319160647,0.0009458351550118,-0.1924946935146798,-0.1310428852911975,-0.0939838865584905,0.174645242960423,0.1662778773136855,-0.0136003453365419,-0.0445218670182347,-0.0137734403538639,-0.019352188267056,-0.3047931920400212,-0.0126073000430717,-0.1045203676980585,-0.0673868222820667,-0.1376487028029486,0.2611026100846102,-0.1119130315099893,-0.152687706655683,-0.1144040248201638,-0.2154749631789128,-0.1510044999588524,-0.1603230444647509,-0.1451478674774258,-0.0389222383072757,-0.0703330689090765,,,,,,,,,,
-0.1268034354391154,-0.0794748728435184,-0.0779398593511114,-0.0233873368612604,-0.0519107386827318,-0.0324950841816565,0.0198084010565934,-0.1167177079933371,-0.0783307882413496,-0.2508592471777695,-0.0522065459390118,-0.0047447050316948,-0.1855910258415269,-0.1288618876148541,-0.0956118314710666,0.1738144740327208,0.1629376674868959,-0.0149692714266458,-0.0379576547624165,-0.0112752885932233,-0.0314131292163297,-0.2933108869503227,-0.0154719514535739,-0.1062562659165339,-0.0745900845636387,-0.143431050318781,0.2644580362987277,-0.1092787844377444,-0.156767305827322,-0.1241260546586743,-0.2230830219630486,-0.152614933870666,-0.165173440441331,-0.1489081949067183,-0.0344067858572787,-0.0711171956590391,,,,,,,,,,
-0.1244049347405831,-0.0873265751078558,-0.0884911929584008,-0.0240400878901133,-0.0546993267342421,-0.0318727982354635,0.0192456394858292,-0.1235541826643148,-0.0806400662713498,-0.2599569157349015,-0.0475596373007015,-0.0094407691780014,-0.1764744114483309,-0.1246054719160417,-0.0951450989019954,0.1732646930243286,0.159653248271874,-0.0160501046319532,-0.0297075241425088,-0.0069468836328064,-0.0432123117689288,-0.2791446508401558,-0.0171592363401646,-0.1065878956314694,-0.081035806942956,-0.1485178351988898,0.2690052438173764,-0.1049927934717985,-0.1587998839025367,-0.1323130187032491,-0.2302033238178089,-0.1529804588243783,-0.1689898302436682,-0.1507245626714766,-0.0293035886176552,-0.0712900380300323,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1056896424398058,0.0823675763273116,0.0925978984652609,0.1357355964432388,0.082902688419587,0.1241888929154589,0.0144432987371146,-0.183268933078265,0.1006986304087925,0.1014994668273169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1058019761274201,0.0801520024786344,0.0993782307023683,0.138308003358307,0.0859539814678279,0.1256998036240804,0.0209327119657446,-0.1843211636409753,0.1060745214832507,0.1016478145755892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1060468751236504,0.0781836484728405,0.1071714813590627,0.1417791093573337,0.0894395349930062,0.1280854861130452,0.0276880604069692,-0.184761009484968,0.1119119587597268,0.1021780168875864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1064198734552973,0.0765076262713118,0.1159059535692643,0.1461042120469106,0.0934001388516,0.1313624374256784,0.0346596952298307,-0.1845047657334773,0.118125856734799,0.1031168828731636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1069166589384701,0.075166444564742,0.1254810378162835,0.151219086071182,0.0978654634457625,0.1355334237579969,0.0417985566662116,-0.1834869695339085,0.1246211939772228,0.104486000591178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1075326526666018,0.0741986121966549,0.1357696166643854,0.1570404851936446,0.1028509564804765,0.1405855519251581,0.049055925747016,-0.1816643279560172,0.1312956003055331,0.1063000253382085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1082625666315933,0.0736372451081064,0.1466214595925569,0.1634673952970265,0.1083553285043499,0.1464885975945092,0.0563831174899002,-0.1790187030565088,0.1380422213152485,0.1085650863490171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1090999715323337,0.073508732060033,0.1578674950817077,0.1703830264777782,0.1143587882742463,0.1531937145122842,0.0637311597011585,-0.1755590091602062,0.1447527345761716,0.1112774130024744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110036908530992,0.0738315158163335,0.1693247967724319,0.1776574896002446,0.1208221485862782,0.1606326421505754,0.0710504990490811,-0.1713219291360208,0.151320387058019,0.1144222750202119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1110635780745513,0.0746150450618041,0.1808020786605396,0.1851510608870211,0.1276868735933251,0.1687175150301044,0.0782907720465975,-0.1663714147907827,0.157642925540571,0.117973318314611
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1121681353463476,0.0758589480289163,0.1921054649387631,0.1927179011376023,0.134876083481225,0.1773413550465278,0.0854006729456275,-0.1607969978255641,0.1636252996965226,0.1218923593989225
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133366152433809,0.077552471673848,0.2030442859904528,0.2002100675125824,0.1422964758323314,0.1863792987122822,0.092327943449744,-0.1547109980627989,0.1691820302321614,0.1261296773688999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1145530002687288,0.0796742204874997,0.213436654042,0.2074816378817371,0.1498410691147867,0.1956905754512387,0.0990195009586079,-0.1482447707791954,0.1742391513024383,0.1306248147530396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1157994332173942,0.0821922170732491,0.2231145888021401,0.2143927613241278,0.1573926261204966,0.2051212129094042,0.1054217131400083,-0.1415441812671012,0.1787356569466166,0.1353078689422223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1170565642922926,0.0850642931750517,0.2319284923772182,0.2208134530583085,0.1648275769597902,0.2145074033288461,0.1114808173066269,-0.1347645293586364,0.1826244051165944,0.1401012267317205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1183040107575028,0.0882388058730246,0.2397508109739302,0.2266269670300314,0.172020235017782,0.2236794245200087,0.1171434737439324,-0.1280651678893507,0.1858724593628648,0.1449216680850781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119520897733892,0.0916556602424956,0.2464787658790077,0.2317326038078115,0.1788470869618835,0.2324659731428799,0.1223574333267181,-0.1216040663718628,0.1884608762704076,0.1496827437383996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1206864421757768,0.0952476077251623,0.25203608549846,0.2360478442773085,0.1851909402512139,0.2406987398136968,0.1270722921256377,-0.1155325648513656,0.1903839746350568,0.1542973164497901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1217805387939238,0.0989417791093713,0.2563737210802406,0.2395097390140637,0.1909447280833269,0.2482170371452941,0.1312402999306978,-0.1099905440993655,0.1916481481880254,0.1586801485486567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1227843067008626,0.1026614022579205,0.2594695781242063,0.2420755263878928,0.1960148004584566,0.254872284306042,0.1348171863109581,-0.1051022085803339,0.1922703055360812,0.1627504189691577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1236805587867976,0.1063276474902406,0.2613273405526211,0.2437224961492393,0.2003235682307973,0.2605321550775364,0.1377629673595148,-0.1009726400739078,0.1922760374368373,0.1664340602539794
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1244541622081489,0.1098615381809318,0.2619745031597794,0.2444471561948858,0.2038114112882502,0.2650842098939117,0.1400426986707977,-0.0976852349330352,0.191697621705304,0.1696658186070059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1250922675797162,0.1131858613713985,0.2614597580823277,0.2442637954355909,0.2064378087030812,0.2684388546401363,0.1416271450483338,-0.0953000894146988,0.1905719796005035,0.1723909564744528
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1255843958507983,0.1162270136053238,0.2598499021308929,0.2432025627232177,0.2081816941963589,0.2705314985004706,0.1424933443805413,-0.0938533480656662,0.1889386945700328,0.1745665362857252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1259223844393767,0.1189167209942577,0.2572264434696821,0.2413071989606087,0.2090410814781875,0.2713238181438633,0.1426250513745431,-0.0933574823969462,0.186838195289059,0.1761622451671486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1261002067731104,0.1211935795193944,0.2536820884314771,0.2386325661847416,0.209032038833926,0.2708040742019447,0.14201305572299,-0.0938024234759876,0.1843101909478473,0.1771607428975952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1261136906026119,0.1230043713470495,0.2493172826592631,0.2352421140082721,0.20818711949343,0.2689864666931766,0.1406553781523645,-0.0951574348520659,0.1813924288424961,0.1775575381105082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1259601690676536,0.1243051247972158,0.2442369659803638,0.231205411611761,0.2065533731989693,0.2659095576051994,0.1385573560606696,-0.0973735833550003,0.1781198236718454,0.1773604195710338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1256381035989339,0.1250618986139714,0.238547678284202,0.2265958543910256,0.2041900747152908,0.261633830771281,0.1357316375267657,-0.1003866461266685,0.1745239856777237,0.1765884890368058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1251467189236431,0.1252512842516173,0.2323551250816626,0.2214886305815411,0.2011663069084382,0.2562385015804381,0.1321981077844687,-0.1041202832535956,0.1706331519749493,0.1752708586670946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1244856878203285,0.1248606319388453,0.2257622774684651,0.2159590069420318,0.1975585299637247,0.2498177322421856,0.1279837751562775,-0.1084893062031996,0.1664725031295553,0.1734450883628094
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1236548973481815,0.123888016414232,0.2188680435211064,0.2100809659869037,0.1934482552435352,0.2424764514814113,0.1231226432321328,-0.1134028819502545,0.1620648262220752,0.1711554462250865
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1226543199472708,0.1223419658728317,0.2117665090349651,0.2039262021063988,0.1889199235264962,0.2343260161712731,0.117655592191312,-0.1187675298839035,0.1574314672033337,0.1684510782090797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12148400328771,0.1202409826856682,0.2045467077729737,0.1975634614991449,0.1840590645362087,0.2254799767146142,0.1116302845259733,-0.1244897917159739,0.1525935002356746,0.1653841711344086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1201441832456797,0.1176128870587854,0.1972928478693228,0.1910581919680901,0.1789507895387803,0.2160502065843177,0.1051010997444762,-0.1304784818451213,0.1475730307479147,0.1620081870544404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1186355156591623,0.1144940153791468,0.1900848940879918,0.1844724537889596,0.1736786431728531,0.2061436244716725,0.0981290903369379,-0.1366464551467639,0.1423945426141389,0.1583762374173458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116959414782998,0.1109283040074372,0.1829993867539145,0.1778650323098086,0.1683238161936283,0.1958596807128349,0.0907819390914455,-0.1429118594588624,0.1370861981957904,0.1545396534069044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1151184796006283,0.106966287141036,0.1761103678778858,0.1712916867245978,0.1629646986672473,0.1852887102004834,0.0831338873797592,-0.1491988699816961,0.1316810026569259,0.1505467953102321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1131169834058747,0.1026640344064712,0.1694902831326587,0.1648054675275863,0.1576767340660512,0.1745111834651317,0.0752655966461126,-0.1554379313711202,0.1262177506752306,0.1464421296828647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1109613975536326,0.0980820503181443,0.1632107344443239,0.1584570373308419,0.1525325190332347,0.1635978237880445,0.067263901964109,-0.1615655593386731,0.1207416842050066,0.1422655892425412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1086609173229373,0.0932841539186516,0.1573429714122086,0.1522949354166964,0.147602081440615,0.1526105050685141,0.0592214174659405,-0.1675237758524046,0.1153048040026663,0.1380522173035638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1062279567413574,0.0883363530098124,0.1519580297764366,0.14636573445619,0.1429532608066748,0.1416038039370618,0.0512359583084885,-0.1732592694216397,0.109965794657263,0.1338320864497705
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1036785800655094,0.0833057235552111,0.1471264508411737,0.140714047119106,0.1386521102309406,0.1306270497356941,0.0434097517534122,-0.1787223836108928,0.1047895419995918,0.1296304702817897
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1010328401464758,0.0782593012827045,0.1429175461925214,0.1353823504148937,0.13476323792822,0.1197266960814324,0.0358484198320047,-0.183866042496023,0.0998462418566665,0.1254682377087312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0983149976018056,0.0732629895189755,0.1393982059860483,0.130410606806828,0.1313500096261977,0.1089488263083716,0.0286597269715905,-0.1886447213610862,0.0952101191029066,0.1213624315946107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095553598958011,0.0683804851394149,0.1366312846652332,0.1258356737374133,0.1284745409812803,0.0983416010745883,0.021952097322642,-0.1930135649018484,0.0909577951109237,0.117326987794048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0927813962609446,0.0636722234219845,0.1346736326808251,0.1216905071857028,0.1261974218953951,0.0879574594104077,0.0158329183266694,-0.1969277438864475,0.0871663595341852,0.1133735469090039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0900350949219996,0.0591943426302479,0.1335738737497815,0.1180031801294894,0.1245771317014462,0.0778548947528396,0.0104066595333837,-0.2003421249347267,0.083911218305682,0.1095123096037731
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0873549209617982,0.0549976702667102,0.1333700517914864,0.1147957531527119,0.1236691245875512,0.0680996457885095,0.0057728487386477,-0.2032113073767655,0.0812638031553116,0.1057528869144849
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0847840037551616,0.0511267349988978,0.1340872880651048,0.1120830514518945,0.1235245870932765,0.0587651689304841,0.0020239605119249,-0.2054900569881313,0.0792892382840376,0.1021050992625968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0823675763273116,0.0476188111558027,0.1357355964432388,0.1098714191767092,0.1241888929154589,0.0499322952411743,-0.0007567159634238,-0.2071341399467059,0.0780440667240894,0.0985796813724031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801520024786344,0.0445030064389998,0.138308003358307,0.1081575369451439,0.1256998036240804,0.0416880191174137,-0.0024971532958366,-0.2081015328045135,0.0775741420451967,0.09518885480011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0781836484728405,0.0417994082326328,0.1417791093573337,0.1069273997100645,0.1280854861130452,0.0341234177437121,-0.0031385240333022,-0.2083539568245242,0.0779127899551367,0.091946735359833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0765076262713118,0.0395183097237746,0.1461042120469106,0.1061555579922322,0.1313624374256784,0.0273307569694389,-0.0026369163844375,-0.2078586590751737,0.0790793382281982,0.088869549491238
