31_49_beat1,31_9_beat2,31_9_beat3,31_24_beat4,31_24_beat5,31_58_beat6,31_19_beat7,31_26_beat8,31_23_beat9,31_23_beat10,31_68_beat11,31_35_beat12,31_35_beat13,31_20_beat14,31_20_beat15,31_12_beat16,31_44_beat17,31_6_beat18,31_6_beat19,31_60_beat20,31_60_beat21,31_42_beat22,31_42_beat23,31_48_beat24,31_16_beat25,31_37_beat1,31_37_beat2,31_91_beat3,31_18_beat4,31_18_beat5,31_81_beat6,31_98_beat7,31_63_beat8
,,,,,,,,,,,,,,,,,,,,,,,,,0.0229694253179427,0.0104334069829568,0.1071616679490898,0.0057614061907386,0.0392061827859373,-0.0020897912860619,0.0177177919630141,0.0055989710179414
,,,,,,,,,,,,,,,,,,,,,,,,,0.02275749666824,0.0099532255196152,0.1078034188731777,0.0063086164430378,0.0395732456910869,-0.0020513408195982,0.0186946280701009,0.0053686184605954
,,,,,,,,,,,,,,,,,,,,,,,,,0.0225416872368092,0.0094301612033992,0.108055060567149,0.006818832344987,0.0398957810861001,-0.0020557181997725,0.0196735641402047,0.0051724101691852
,,,,,,,,,,,,,,,,,,,,,,,,,0.0223237188620392,0.0088820996822595,0.1079573558106441,0.0072842509194825,0.0401637810893973,-0.002096960656184,0.0206378050108586,0.005013843224381
,,,,,,,,,,,,,,,,,,,,,,,,,0.0221044686539639,0.0083258941828793,0.1075575259458261,0.0076975280635047,0.0403676280170002,-0.0021698684614749,0.0215701202341525,0.004895464684568
,,,,,,,,,,,,,,,,,,,,,,,,,0.0218840865681141,0.0077768552063432,0.1069078431103854,0.0080520622612203,0.0404984512931133,-0.0022701142357482,0.0224533325480026,0.0048187887476498
,,,,,,,,,,,,,,,,,,,,,,,,,0.0216621342684552,0.0072483159240384,0.1060640019514918,0.0083422451127747,0.0405484479972585,-0.0023943021472124,0.0232707810696507,0.0047842257363067
,,,,,,,,,,,,,,,,,,,,,,,,,0.0214377356737706,0.0067512861288227,0.1050833021748701,0.0085636680958136,0.0405111545654688,-0.002539978384329,0.0240067473120551,0.0047910280306904
,,,,,,,,,,,,,,,,,,,,,,,,,0.0212097296027543,0.0062942040093172,0.10402268683249,0.0087132766462522,0.0403816597719355,-0.0027055967742654,0.0246468342972051,0.0048372580382384
,,,,,,,,,,,,,,,,,,,,,,,,,0.0209768155064794,0.0058827911927821,0.1029366946905595,0.0087894647765822,0.0401567521449296,-0.0028904455058861,0.0251782911066809,0.0049197827923474
,,,,,,,,,,,,,,,,,,,,,,,,,0.020737684351504,0.0055200126106625,0.1018753970614086,0.0087921059415599,0.0398349982155801,-0.0030945424964137,0.0255902770732243,0.0050342988425584
,,,,,,,,,,,,,,,,,,,,,,,,,0.0204911282066043,0.0052061389404672,0.1008823988476933,0.0087225185943167,0.0394167512590018,-0.0033185079839525,0.0258740614493856,0.0051753898098902
,,,,,,,,,,,,,,,,,,,,,,,,,0.0202361238769244,0.004938905811407,0.0999929891103305,0.0085833677296766,0.0389040932798398,-0.003563423443943,0.026023155824285,0.0053366174319584
,,,,,,,,,,,,,,,,,,,,,,,,,0.0199718878894234,0.0047137607472667,0.0992325273936063,0.0083785065679207,0.0383007157634932,-0.0038306859591402,0.0260333778797906,0.0055106452351014
,,,,,,,,,,,,,,,,,,,,,,,,,0.0196979021258862,0.004524186047164,0.0986151478580157,0.0081127652775932,0.0376117470422385,-0.0041218667791136,0.0259028463944396,0.0056893922790503
,,,,,,,,,,,,,,,,,,,,,,,,,0.0194139112927165,0.0043620835347889,0.0981428539365448,0.0077916961616834,0.0368435359347689,-0.0044385820505334,0.0256319088303808,0.0058642128568804
,,,,,,,,,,,,,,,,,,,,,,,,,0.0191198950912764,0.0042182053797295,0.0978050621107793,0.0074212869378528,0.0360034025696754,-0.0047823826437426,0.025223004461631,0.0060260967183079
,,,,,,,,,,,,,,,,,,,,,,,,,0.0188160193105688,0.0040826140341378,0.0975786352403444,0.0070076555394033,0.0350993679920836,-0.0051546686922578,0.0246804678598224,0.0061658834145926
,,,,,,,,,,,,,,,,,,,,,,,,,0.0185025710385011,0.0039451537422008,0.0974284247122537,0.0065567411633887,0.0341398742956034,-0.0055566329307564,0.024010279628214,0.0062744838056626
,,,,,,,,,,,,,,,,,,,,,,,,,0.0181798837496528,0.0037959160623883,0.0973083177444972,0.0060740070123454,0.033133506651919,-0.0059892351821229,0.0232197734869608,0.0063431016551462
,,,,,,,,,,,,,,,,,,,,,,,,,0.0178482581831929,0.0036256823775088,0.0971627628117061,0.0055641702400649,0.0320887277720226,-0.0064532084241237,0.0223173110240184,0.0063634485576732
,,,,,,,,,,,,,,,,,,,,,,,,,0.0175078847086315,0.0034263274344831,0.0969287236848338,0.005030973957922,0.0310136340819903,-0.0069490947945502,0.0213119374521064,0.0063279461513662
,,,,,,,,,,,,,,,,,,,,,,,,,0.017158772342745,0.0031911695274137,0.0965379922265173,0.0044770147484984,0.0299157413015736,-0.0074773077272132,0.0202130333470492,0.006229910595642
,,,,,,,,,,,,,,,,,,,,,,,,,0.0168006887949943,0.0029152549754039,0.0959197729346826,0.0039036369643398,0.0288018052595816,-0.0080382142365014,0.0190299783851611,0.0060637155439868
,,,,,,,,,,,,,,,,,,,,,,,,,0.0164331149557452,0.0025955669973877,0.0950034391395668,0.0033109022060397,0.0276776817636771,-0.0086322293049167,0.0177718433714452,0.0058249311926546
,,,,,,,,,,,,,,,,,,,,,,,,,0.0160552161776582,0.0022311518822017,0.0937213523407919,0.002697638876931,0.0265482272733796,-0.0092599125269547,0.016447126227162,0.0055104383025398
,,,,,,,,,,,,,,,,,,,,,,,,,0.0156658316078183,0.0018231584098105,0.0920116327556982,0.0020615727600221,0.0254172401227982,-0.0099220557960473,0.0150635460236158,0.00511851723728
,,,,,,,,,,,,,,,,,,,,,,,,,0.0152634817719811,0.0013747896971109,0.0898207707966325,0.0013995353634793,0.0242874402272296,-0.0106197500654796,0.0136279066274544,0.0046489129206288
,,,,,,,,,,,,,,,,,,,,,,,,,0.0148463936501501,0.0008911699007778,0.087105975698845,0.0007077425755201,0.0231604837036619,-0.0113544192293645,0.0121460381568816,0.0041028771093126
,,,,,,,,,,,,,,,,,,,,,,,,,0.0144125416612783,0.0003791313850868,0.083837168441216,-1.7867784004245893e-05,0.0220370077409466,-0.0121278100768899,0.0106228203997366,0.0034831894660974
,,,,,,,,,,,,,,,,,,,,,,,,,0.0139597023270092,-0.0001530690666547,0.0799985408033064,-0.0007812543792902,0.0209167004436908,-0.0129419291311608,0.0090622878307794,0.0027941586124144
,,,,,,,,,,,,,,,,,,,,,,,,,0.0134855199270205,-0.0006960937645215,0.0755896201045051,-0.0015858643375234,0.0197983902780235,-0.0137989199732358,0.0074678111455847,0.0020416037011971
,,,,,,,,,,,,,,,,,,,,,,,,,0.0129875801927239,-0.0012399138791856,0.0706257990044884,-0.0024342182382267,0.0186801501521147,-0.0147008782681258,0.005842345580181,0.0012328161844642
,,,,,,,,,,,,,,,,,,,,,,,,,0.0124634889978314,-0.0017742302596971,0.0651383107993182,-0.0033275084350175,0.0175594120015674,-0.0156496059685518,0.0041887319813296,0.0003765004971203
,,,,,,,,,,,,,,,,,,,,,,,,,0.0119109530670483,-0.0022889089233414,0.0591736520218708,-0.0042652309024735,0.0164330889017799,-0.0166463108213722,0.0025100328810838,-0.0005173085022529
,,,,,,,,,,,,,,,,,,,,,,,,,0.0113278599033003,-0.0027744142579042,0.0527924749961338,-0.0052448697021375,0.0152977030399282,-0.0176912620352883,0.0008098829266464,-0.0014373541420825
,,,,,,,,,,,,,,,,,,,,,,,,,0.0107123543932354,-0.0032222229961393,0.0460679925321653,-0.0062616511827289,0.0141495191698712,-0.0187834174517238,-0.0009071689019276,-0.0023712956864739
,,,,,,,,,,,,,,,,,,,,,,,,,0.0100629098583834,-0.0036252026298533,0.0390839545115659,-0.0073083823012681,0.0129846842616832,-0.019920041459024,-0.0026353486573486,-0.0033058781116892
,,,,,,,,,,,,,,,,,,,,,,,,,0.0093783916517546,-0.0039779390968297,0.0319322711332608,-0.0083753841298752,0.0117993747775333,-0.021096335899898,-0.0043674013494525,-0.0042271360738954
,,,,,,,,,,,,,,,,,,,,,,,,,0.0086581117436513,-0.0042770002525661,0.0247103695972783,-0.009450527859409,0.0105899532276503,-0.0223051080966425,-0.0060944107691346,-0.0051206329756729
,,,,,,,,,,,,,,,,,,,,,,,,,0.0079018730939759,-0.0045211237744071,0.0175183796334739,-0.0105193765784785,0.0093531353087706,-0.0235365006848173,-0.0078057136873912,-0.0059717343073289
,,,,,,,,,,,,,,,,,,,,,,,,,0.0071100029788938,-0.004711320676061,0.0104562482736391,-0.0115654319298248,0.0080861679935785,-0.0247778071112262,-0.0094889228697203,-0.0067659123335982
,,,,,,,,,,,,,,,,,,,,,,,,,0.0062833748395264,-0.0048508884699968,0.0036208854709473,-0.0125704805431104,0.0067870174846936,-0.0260133944046437,-0.0111300682586285,-0.0074890768565056
,,,,,,,,,,,,,,,,,,,,,,,,,0.0054234186584465,-0.004945331134233,-0.002896560442596,-0.013515031019939,0.0054545640981866,-0.0272247512323207,-0.0127138597149407,-0.0081279243786659
,,,,,,,,,,,,,,,,,,,,,,,,,0.004532120344883,-0.0050021863438563,-0.0090132048099056,-0.0143788283089078,0.0040887990790421,-0.0283906744454463,-0.0142240681123184,-0.008670295701673
,,,,,,,,,,,,,,,,,,,,,,,,,0.0036120111067599,-0.0050307638351131,-0.0146566233994734,-0.0151414286722842,0.002691016286151,-0.029487601484397,-0.0156440146530156,-0.0091055300071847
,,,,,,,,,,,,,,,,,,,,,,,,,0.0026661482786099,-0.0050418021910212,-0.0197666739954835,-0.0157828152480665,0.0012639898392041,-0.0304900893960103,-0.0169571513784458,-0.009424801959375
,,,,,,,,,,,,,,,,,,,,,,,,,0.001698089519361,-0.0050470546700595,-0.0242968885239112,-0.0162840316104644,-0.0001878725947939,-0.0313714340772524,-0.0181477093882539,-0.0096214274912351
,,,,,,,,,,,,,,,,,,,,,,,,,0.0007118626447322,-0.0050588178281602,-0.0282153989003475,-0.016627808903104,-0.0016584120014529,-0.0321044159926406,-0.0192013856742142,-0.0096911238162914
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002880664373542,-0.0050894194821312,-0.0315053784302237,-0.0167991612398493,-0.0031396468906424,-0.0326621513289073,-0.0201060351268615,-0.0096322099199898
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012968252147443,-0.0051506848963462,-0.0341649995344786,-0.016785924297285,-0.0046217592627393,-0.033019020684135,-0.0208523315515195,-0.0094457353570885
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023091632439548,-0.0052534018105158,-0.0362069269310365,-0.0165792134767869,-0.0060931464919426,-0.0331516412924648,-0.0214343607349508,-0.0091355275839632
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0033194762681338,-0.0054068059391036,-0.0376573823289578,-0.0161737807398167,-0.0075405455555648,-0.0330398438202777,-0.0218501099265712,-0.0087081512041485
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0043218247973502,-0.005618108755106,-0.0385548314365347,-0.0155682531746746,-0.0089492329561834,-0.0326676112895326,-0.0221018215930418,-0.0081727762625234
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0053099471448322,-0.0058920886434065,-0.0389483560403967,-0.0147652413926661,-0.0103033000722313,-0.032023936015735,-0.0221961848710654,-0.0075409568946603
,,,,,,,,,,,,,,,,,,,,,,,,,-0.0062772680341079,-0.0062307648294865,-0.0388957826562101,-0.0137713117342235,-0.0115859997354265,-0.0311035508660377,-0.0221443455234083,-0.0068263259830715
