12_42_beat1,12_42_beat2,12_69_beat3,12_69_beat4,12_39_beat5,12_39_beat6,12_60_beat7,12_85_beat8,12_85_beat9,12_29_beat10,12_29_beat11,12_10_beat12,12_10_beat13,12_59_beat14,12_59_beat15,12_68_beat16,12_32_beat17,12_32_beat18,12_32_beat19,12_64_beat1,12_9_beat2
0.1580427522469057,0.064964642734885,-0.0228401088781096,-0.0731213833384624,0.1358225480830871,0.110794015965249,0.1058268271554363,0.0309928700352041,0.0747252000430731,0.0780918893573241,0.046100085852448,0.0295659602828592,0.126801072036772,0.015173782528387,-0.0398678233417402,0.3974455040657881,0.0685148396386386,0.1239929124345268,-0.0793883406315938,,
0.151067872056646,0.0596690176964964,-0.023578974651859,-0.0811907687959926,0.1304432595425992,0.1095073346467584,0.101717935150613,0.0152441879769378,0.0607881800347185,0.0681224573683926,0.043884498222942,0.0272358976911428,0.1238061186262417,0.0147114357200184,-0.0410446986850549,0.3836293763362644,0.0657371229176143,0.1103817857474214,-0.0932490965052962,,
0.1445829844471718,0.0550618549535478,-0.02344326781691,-0.0879952613552706,0.1251643215993161,0.1080844814451764,0.0978915029640901,-0.0002535863646238,0.0470752750151209,0.0587646320377939,0.0407315187826631,0.0253212201538879,0.1206164431326767,0.0142935454145451,-0.0419121970474894,0.3681471398234874,0.0632540477545338,0.0963777045258528,-0.1056953088384056,,
0.1385200998542605,0.0511003145287107,-0.0225354666531753,-0.0935892946346865,0.1199715462522409,0.1065332818441781,0.0943432889454726,-0.0152518531522235,0.0335455209064051,0.0499947286541191,0.0363797137825767,0.0238156705414898,0.1170640998977892,0.0138844963004044,-0.042593500795423,0.3510985763139514,0.0610422857179968,0.0820595813048983,-0.116699193935667,,
0.1328008452369262,0.0477215246086182,-0.020985859578292,-0.0980598914021519,0.1148525341290776,0.104866554883807,0.0910622218965575,-0.0295237095560844,0.0201458196345425,0.0417698933762217,0.0305830413215517,0.0226973863305953,0.1129886136910152,0.0134483172358013,-0.0432132141152579,0.3326290043471476,0.0590719503256795,0.0675136817409899,-0.1262646142886463,,
0.1273396477240807,0.0448458798947691,-0.018950323573788,-0.1015226783805484,0.1097976376298625,0.1031024091277351,0.0880308861689047,-0.042869842889407,0.0068145608953442,0.034031334522603,0.0231184924632642,0.0219293524118014,0.1082437910892234,0.0129492064150538,-0.0438935706661453,0.3129256666703895,0.0573080518503248,0.0528332965004749,-0.1344246534020152,,
0.1220468674974125,0.0423806184367519,-0.0166073403554756,-0.1041173705406966,0.1048007266612295,0.1012642494054318,0.085226100603384,-0.0551232806833166,-0.006514616562306,0.0267077240941624,0.013793598682676,0.0214602924726998,0.1027040217686916,0.0123520604690781,-0.044750817585057,0.2922119873001564,0.0557119060522774,0.0381179718080003,-0.1412386357070804,,
0.1168317978218267,0.0402235358211251,-0.0141542566316136,-0.1060028702981903,0.0998597342848886,0.0993804581279465,0.0826195918439449,-0.0661528402093376,-0.0199090544935111,0.0197186295719108,0.0024536670027892,0.0212259955753327,0.0962698615441514,0.0116230270620492,-0.0458918142834981,0.2707399494476378,0.0542424683008346,0.0234723197248036,-0.1467887009301614,,
0.1116054702437806,0.0382667020522929,-0.0118028124669885,-0.1073521242772892,0.0949769685048889,0.0974837327783013,0.0801787581011136,-0.075865195239779,-0.0334334208965657,0.0129778475095428,-0.0110114193749237,0.021151063977132,0.0888727157689272,0.010730099839164,-0.0474108751480212,0.2487810190446469,0.0528575839602479,0.0090044555340924,-0.151176034888823,,
0.1062832230669445,0.0364000597315363,-0.0097739814944617,-0.1083468709561702,0.0901591868967548,0.095610079895178,0.0778675139064877,-0.0842055493450273,-0.0471462897233213,0.0063965280011328,-0.0266610217226292,0.0211510572560518,0.0804784698187506,0.0096437718176073,-0.0493868821492978,0.2266161850754522,0.0515151632617337,-0.0051758667236455,-0.1545168483525265,,
0.1007870098702167,0.0345148014794082,-0.0082921883709711,-0.1091723990215338,0.0854174420387617,0.0937974845797568,0.0756472012298966,-0.0911569688873648,-0.0610970625307656,-0.0001139986565913,-0.0444983975906594,0.0211349963740967,0.0710899416567645,0.0083377586901759,-0.0518806954125886,0.20452576680464,0.0501743016127589,-0.0189593303415249,-0.1569381841177411,,
0.0950474412190978,0.0325064481375477,-0.0075789927427944,-0.1100124207023872,0.0807667165145881,0.092084292679086,0.0734775492083609,-0.0967384830758574,-0.0753233273850155,-0.0066397562256512,-0.0644664116609049,0.0210081796073989,0.0607480597224425,0.0067897973128425,-0.054932895333207,0.1827796284621934,0.0487963724539563,-0.0322392402614253,-0.1585736216656401,,
0.0890055658619341,0.0302775746321962,-0.0078463553199158,-0.1110441482823847,0.076225375392392,0.0905073594807941,0.0713176647824273,-0.1010021019768825,-0.0898487342639781,-0.0132620531388372,-0.0864445426002844,0.0206752505568527,0.0495316987384135,0.0049825172669458,-0.0585618968529212,0.161628356062168,0.0473461187021163,-0.0449137059341078,-0.1595589405759352,,
0.0826144063770035,0.0277401552156442,-0.0092896300544255,-0.11243364670092,0.0718144707270163,0.089100032927878,0.0691270397142652,-0.1040289356958864,-0.1046814466150714,-0.0200558164145145,-0.1102474200443706,0.020043446764883,0.0375561386212763,0.0029043751197127,-0.0627624829284359,0.141295820735211,0.045792761243307,-0.0568877137111588,-0.1600277995035265,,
0.0758402678520065,0.0248175224239216,-0.0120804556906795,-0.1143315215908717,0.0675569363952542,0.0878900503510976,0.0668665647785567,-0.1059246189186584,-0.1198132060134218,-0.0270883082974401,-0.1356251095818063,0.0190259456373274,0.0249701497372305,0.0005506319587535,-0.0675048080256472,0.1219734086581854,0.0441111303804437,-0.0680749864968966,-0.1601074872935066,,
0.0686638373489463,0.021445953190014,-0.0163597485050198,-0.1168689906288356,0.0634767124264181,0.0868974355466967,0.0644995480521222,-0.1068142551789285,-0.1352190218646584,-0.0344181804182001,-0.1622653328467767,0.0175452125837418,0.0119517525701356,-0.002075654867475,-0.0727339221937335,0.1038160587068661,0.0422828103977513,-0.078399540020285,-0.1599148065488021,,
0.0610810879255235,0.0175759102194178,-0.0222310242373821,-0.120154376702996,0.0595978363291047,0.086132488123689,0.0619927398658187,-0.1068370958655114,-0.150857471796478,-0.042094800323516,-0.189797763479351,0.0155362454848694,-0.0012972490078135,-0.0049626646602714,-0.0783698614492859,0.0869401255793702,0.0402972706196353,-0.0877968607612466,-0.1595521572556344,,
0.0531039949084454,0.0131729765337536,-0.0297542993208415,-0.1242700542050956,0.0559435355280226,0.0855939596156093,0.0593173707191552,-0.1061411615468709,-0.1666715718111148,-0.0501577713441498,-0.2178004771292942,0.0129496012315722,-0.0145578069675119,-0.008088919109559,-0.0843083414273753,0.0714229835038328,0.0381529409474154,-0.0962146497151767,-0.1591038979483885,,
0.0447610643690528,0.0082185257946283,-0.0389408373433713,-0.1292698747437838,0.0525353507118732,0.0852675106979384,0.0564502087947403,-0.104877998994111,-0.1825901496704193,-0.0586365599228394,-0.2458085549849822,0.0097540854018676,-0.0276010331131009,-0.0114225172441521,-0.0904220796334898,0.0573042059244196,0.0358581779209075,-0.1036130981186453,-0.1586330728957797,,
0.0360976644303616,0.0027101703779703,-0.0497490134473017,-0.1351770954491142,0.0493923152006199,0.0851245407771674,0.053374639460802,-0.1031977477390985,-0.1985296320247093,-0.0675501454700724,-0.2733247463861044,0.0059389858710247,-0.0401962120462163,-0.0149205624431306,-0.096562758203538,0.044588099667835,0.0334320600817729,-0.1099646850644533,-0.1581786044457777,,
0.0271761395963437,-0.0033379768518214,-0.0620815640790296,-0.1419828314563277,0.0465302108472773,0.0851214752406752,0.0500817600716613,-0.1012446666016323,-0.2143961375452472,-0.0769066168986126,-0.2998319891315077,0.0015157360286124,-0.0521191297023313,-0.0185288484774574,-0.1025636246736024,0.0332473362064542,0.0309049494095825,-0.115253511742805,-0.1577530585500003,,
0.0180756778368879,-0.0098952018749359,-0.0757844690367893,-0.1496450542282121,0.043960917013827,0.085199586672881,0.0465714704690649,-0.0991532444093495,-0.230087756881789,-0.0867026567770189,-0.3248074708310302,-0.0034810955167005,-0.0631604009406563,-0.0221818726474038,-0.1082427135119012,0.0232274050275041,0.0283187590447398,-0.1194742124091234,-0.1573410968197925,,
0.0088918909008733,-0.0169142388920818,-0.0906476738331965,-0.1580881594467605,0.0416918660202661,0.0852854138678076,0.0428535247649183,-0.0970449906801703,-0.245496897185619,-0.0969228771557502,-0.3477377986866231,-0.0089935733849207,-0.0731334741538327,-0.0258032413561329,-0.1134066563537821,0.0144516119428009,0.0257268760171777,-0.1226305077675983,-0.1568987281801889,,
-0.0002639388412057,-0.024331474565714,-0.1064077999941669,-0.1672031321594248,0.0397256159380834,0.0852918259502995,0.0389484953900009,-0.095025971914006,-0.2605125747793784,-0.1075389984590287,-0.3681347378258987,-0.0149409810941139,-0.0818820040237061,-0.0293065262191161,-0.117855033605061,0.0068263557113173,0.0231937003486529,-0.1247334911760594,-0.1563534654823354,,
-0.009265995997358,-0.0320673281736968,-0.1227529074836591,-0.1768483417891818,0.0380595494238791,0.085119758139725,0.0348885878165534,-0.093185127936712,-0.2750225538002761,-0.1185088920303121,-0.3855508895781001,-0.0212212516139149,-0.0892863136496829,-0.0325966167745576,-0.1213852034073381,0.0002464369111532,0.0207937773758691,-0.1257997596905148,-0.1556054759865665,,
-0.0179755055319857,-0.0400268438868183,-0.1393292688840856,-0.1868510040970554,0.036685705400659,0.0846606206302675,0.0307182350382694,-0.0915933707604165,-0.2889152498550513,-0.1297755356043155,-0.3995946212714009,-0.0277132349674468,-0.0952687101637704,-0.035571599109928,-0.1237975251412524,-0.0053998190861449,0.0186105167972146,-0.1258495177674035,-0.1545297884407448,,
-0.0262427885610207,-0.0481005436286618,-0.1557499984010549,-0.1970093497517445,0.0355907486826387,0.0837993527018333,0.0264943957075598,-0.0903034361323562,-0.3020813440798079,-0.1412659569925637,-0.4099435397770505,-0.034279757422451,-0.0997974682752667,-0.0381251685403378,-0.1249008735371432,-0.0102258103878901,0.0167345083181326,-0.1249047891604185,-0.1529795830058929,,
-0.0339098364107215,-0.0561655960209505,-0.171605268590955,-0.2070955385118038,0.0347560807622571,0.0824180610549784,0.0222864796330442,-0.0893504266501631,-0.31441508279472,-0.1528902630727343,-0.4163558324047916,-0.0407713892369805,-0.1028893485925923,-0.040149559541987,-0.1245183164638103,-0.0143424277438538,0.0152614593230621,-0.1229878708009553,-0.1507905438806913,,
-0.0408134213147753,-0.064087356724208,-0.1864737651065525,-0.2168593529935546,0.0341580924890679,0.0804001462655777,0.018175829844199,-0.0887529569456516,-0.3258152692966801,-0.1645408680055618,-0.4186788845602374,-0.0470308026998095,-0.1046105676033306,-0.0415389485863173,-0.1224928055939034,-0.0178544570661187,0.0142897948889368,-0.1201201507170244,-0.1477861998447453,,
-0.0467887381629903,-0.07172132708028,-0.1999349856312292,-0.2260326953993268,0.0337685559864613,0.0776347867793685,0.0142547019328271,-0.0885147877053323,-0.3361859844998452,-0.1760920458831782,-0.4168547179702314,-0.0528975716222718,-0.1050761811591061,-0.0421932564665873,-0.1186927063551936,-0.0208576903604598,0.013917974634228,-0.1163213905331175,-0.1437841184419853,,
-0.0516735422130604,-0.0789155618176242,-0.2115819779212788,-0.2343348932598934,0.0335551490201898,0.0740216182274058,0.0106246988204571,-0.0886268175425258,-0.3454370988045829,-0.1873999377532874,-0.4109219636231614,-0.058213239436645,-0.1044478826105841,-0.0420222467212589,-0.1130169747474179,-0.0234367838876227,0.0142415939778535,-0.1116095427335718,-0.1386027602371197,,
-0.0553127141216848,-0.0855135343094244,-0.2210341183227798,-0.2414787953904513,0.0334821007353873,0.0694754184517452,0.0073946422005842,-0.0890692912070188,-0.3534846559491748,-0.1983031400440328,-0.4010142751491661,-0.0628264669110158,-0.1029302513979815,-0.0409497856630548,-0.1053997768756747,-0.0256638687139565,0.0153503490957043,-0.106001135442884,-0.1320687466569738,,
