Segment_1,Segment_2,Segment_3,Segment_4,Segment_5,Segment_6,Segment_7,Segment_8,Segment_9,Segment_10,Segment_11,Segment_12,Segment_13,Segment_14,Segment_15,Segment_16,Segment_17,Segment_18,Segment_19,Segment_20,Segment_21,Segment_22,Segment_23,Segment_24,Segment_25,Segment_26,Segment_27,Segment_28,Segment_29,Segment_30,Segment_31,Segment_32,Segment_33,Segment_34,Segment_35,Segment_36,Segment_37,Segment_38,Segment_39,Segment_40,Segment_41,Segment_42,Segment_43,Segment_44,Segment_45,Segment_46,Segment_47,Segment_48,Segment_49,Segment_50,Segment_51,Segment_52,Segment_53,Segment_54,Segment_55,Segment_56,Segment_57,Segment_58,Segment_59,Segment_60,Segment_61,Segment_62,Segment_63,Segment_64,Segment_65,Segment_66,Segment_67,Segment_68,Segment_69,Segment_70,Segment_71,Segment_72,Segment_73,Segment_74,Segment_75,Segment_76,Segment_77,Segment_78,Segment_79,
1837.011167,-692.158454,-33.476891,777.304920,-604.825759,1402.904974,-780.934482,1084.980836,703.123260,-72.676383,609.246613,-730.717230,461.117174,292.532417,-874.507843,-135.194209,1631.181411,-971.956913,-526.149095,662.936154,335.789273,-1114.078557,19.984484,1279.148475,-807.664442,-44.713263,-474.597585,-517.295836,1486.291486,-808.262074,501.076827,-656.890403,-569.870991,835.054335,-601.860938,-609.955461,894.651246,-912.578163,60.339147,-680.053720,-313.525461,287.003926,-532.494105,1482.992879,-623.100556,1039.081818,-905.191908,504.599306,-848.349536,-307.804119,1268.286775,-725.227312,326.620151,247.549927,-715.224105,405.766342,35.280755,-637.247750,468.815891,-560.725215,-571.829737,772.669928,-469.804604,-631.915209,1209.135830,-983.800100,-263.584051,1122.977804,-708.520116,-647.858633,1275.424768,-977.075506,-163.515251,-389.759194,-482.014312,295.662675,-758.489487,-303.452897,1322.879610,
1706.831509,-674.199809,-60.197601,920.500575,-623.265348,1429.803146,-799.998002,1003.764857,764.704431,-110.984281,761.180483,-750.096917,403.420833,442.001534,-894.475420,-176.635260,1638.124311,-970.819588,-549.800224,591.683904,497.528305,-1172.476497,-19.792263,1309.492767,-823.556724,-84.870689,-346.037367,-543.120928,1524.494986,-823.822195,434.708167,-568.734325,-591.785885,770.831644,-542.308793,-627.678282,819.562315,-896.516166,16.928252,-597.337055,-340.528139,451.509116,-558.540716,1561.770273,-639.249068,960.884886,-923.801193,443.903192,-787.270046,-337.736101,1342.104939,-741.553674,275.160782,390.279721,-731.637231,343.479708,194.736418,-655.952985,413.501363,-446.514243,-590.955901,702.671409,-335.340881,-650.741298,1132.933579,-994.908795,-294.920219,1041.680551,-633.662952,-671.100069,1193.647989,-974.120440,-196.293601,-412.455369,-489.628070,245.622993,-714.232436,-337.165668,1392.747693,
1575.419018,-651.537991,-86.761067,1053.515562,-640.582915,1439.832175,-819.295973,923.663204,814.658253,-148.004843,903.926652,-770.046556,348.445394,589.869896,-914.951885,-216.757567,1629.272462,-963.389861,-572.369557,523.304317,654.847299,-1230.109872,-58.401104,1324.678104,-839.071196,-123.756360,-206.332081,-567.624075,1544.943274,-839.597365,372.183898,-466.314212,-612.471888,706.891717,-471.038019,-644.487266,745.158463,-871.828793,-25.306149,-500.274887,-366.752003,611.685163,-583.213876,1621.996464,-655.144944,882.250029,-942.492647,386.332434,-712.276038,-366.678192,1398.214938,-757.937880,225.475966,532.408522,-747.864962,284.638179,359.384639,-674.671874,361.278816,-319.938327,-610.051118,635.565246,-188.717202,-668.519067,1053.983903,-1001.517023,-325.247762,960.783057,-544.718823,-693.142727,1110.248192,-964.267575,-227.484978,-435.084040,-496.762360,198.505444,-659.266828,-369.550156,1444.061555,
1444.047539,-623.303130,-113.249742,1174.024802,-656.999849,1434.017768,-838.928008,845.326189,852.236677,-183.713979,1034.774516,-790.622681,295.954363,733.131434,-935.838079,-255.549672,1605.953886,-948.558259,-593.960778,457.894854,804.523844,-1286.462302,-95.781571,1325.480761,-853.900576,-161.463668,-57.418946,-590.814384,1548.499554,-855.376761,313.340990,-349.917261,-632.046906,643.965597,-387.860008,-660.630152,672.237726,-837.299749,-66.448022,-388.959861,-392.255442,764.260546,-606.593504,1663.702448,-670.931474,804.309665,-960.874915,331.675792,-622.812882,-394.621402,1436.644864,-774.284828,177.407362,671.132392,-764.007034,229.058992,526.021790,-693.467997,311.872361,-182.525541,-629.286800,571.355348,-32.034096,-685.347276,973.615015,-1002.533750,-354.542875,881.096951,-441.518919,-714.142220,1026.497622,-946.231234,-257.059399,-457.553068,-503.458314,154.067114,-592.937670,-400.553669,1476.972037,
1313.796580,-588.570132,-139.756346,1280.145435,-672.749758,1413.653930,-858.965943,769.253164,877.066698,-218.085662,1151.453204,-811.836497,245.696286,868.921528,-956.969723,-292.988149,1569.693191,-925.158922,-614.683686,395.424846,943.587980,-1340.972430,-131.894159,1312.931111,-867.651540,-198.050259,98.267167,-612.728226,1536.319110,-870.890853,257.944197,-220.364079,-650.660319,582.638790,-292.955414,-676.352985,601.431867,-791.774581,-106.527201,-263.995065,-417.094066,906.248763,-628.775157,1687.352176,-686.736487,727.999996,-978.441604,279.688346,-518.720269,-421.549840,1457.848181,-790.462883,130.828467,803.747691,-780.163102,176.485153,691.231162,-712.379999,264.968985,-36.311594,-648.835761,509.933065,132.076894,-701.347075,893.009172,-996.802686,-382.783131,803.268969,-324.400712,-734.250490,943.493309,-918.697040,-285.015766,-479.747693,-509.795271,112.040799,-514.867784,-430.142676,1492.091622,
1185.557871,-546.407412,-166.386664,1370.479388,-688.070861,1380.240371,-879.448807,695.800126,889.147849,-251.104164,1252.203406,-833.656698,197.422134,994.643247,-978.110523,-329.050626,1522.143585,-891.998213,-634.651281,335.767209,1069.448024,-1393.032097,-166.723878,1288.250875,-879.837784,-233.540950,257.886289,-633.427552,1509.784807,-885.804208,205.714016,-79.043789,-668.488044,523.353959,-186.926996,-691.884386,533.212418,-734.239060,-145.525557,-126.536520,-441.320565,1035.070632,-649.866696,1693.779779,-702.672298,654.051788,-994.558840,230.112651,-400.315842,-447.446246,1462.648776,-806.291673,85.637600,927.755607,-796.427573,126.608027,851.551659,-731.425182,220.244888,116.233516,-668.867145,451.108286,300.558166,-716.664969,813.185463,-983.118347,-409.949336,727.788731,-194.276348,-753.615318,862.142048,-880.372637,-311.373516,-501.543394,-515.877842,72.153984,-425.036765,-458.308002,1490.422914,
1060.047240,-495.932804,-193.259168,1444.125086,-703.197807,1335.424705,-900.377257,625.190597,888.833752,-282.770610,1335.812335,-856.012427,150.899094,1108.069716,-998.945059,-363.722494,1465.022335,-847.896820,-653.978595,278.730918,1179.987950,-1441.981029,-200.275034,1252.794162,-889.876783,-267.929110,418.322442,-652.997371,1470.445870,-899.704654,156.351739,72.094410,-685.724114,466.416030,-70.836450,-707.422392,467.900265,-663.907004,-183.388329,21.706142,-464.984411,1148.633608,-669.984033,1684.127645,-718.836163,582.990958,-1008.454017,182.694306,-268.460824,-472.296151,1452.171822,-821.526162,41.751920,1040.944969,-812.881921,79.089541,1003.650856,-750.601667,177.386717,272.303012,-689.538165,394.638344,470.065562,-731.472468,734.988462,-960.249586,-436.029044,655.000706,-52.660167,-772.381494,783.152729,-830.050206,-336.164452,-522.817784,-521.797875,34.143714,-323.845032,-485.068114,1473.281519,
937.821728,-436.378365,-220.499884,1500.659259,-718.353829,1280.946559,-921.706270,557.531128,876.798289,-313.104005,1401.611882,-878.792372,105.921499,1207.417204,-1019.072829,-396.998690,1400.053943,-791.745588,-672.782693,224.090835,1273.631082,-1487.097319,-232.560947,1207.994246,-897.087674,-301.178633,576.337034,-671.541895,1419.957340,-912.089193,109.560153,230.598337,-702.570549,412.000388,53.784427,-723.125093,405.678189,-580.311195,-220.039184,178.514010,-488.131745,1245.373150,-689.247612,1659.784904,-735.310421,515.150912,-1019.211353,137.192252,-124.592827,-496.091991,1427.767345,-835.838438,-0.893141,1141.460562,-829.586531,33.585215,1144.486350,-769.887233,136.107596,428.858339,-710.985338,340.253810,637.131262,-745.961896,659.087155,-926.976329,-461.022316,585.119445,98.352958,-790.693196,707.036707,-766.679809,-359.428507,-543.460157,-527.584058,-2.230378,-212.151722,-510.469968,1442.219294,
819.302262,-367.162871,-248.231137,1540.097318,-733.743930,1218.582395,-943.336084,492.830651,853.988564,-342.138472,1449.447141,-901.837715,62.318609,1291.386596,-1038.002008,-428.885026,1328.925335,-722.575298,-691.182502,171.611879,1349.367660,-1527.585948,-263.594411,1155.317063,-900.691063,-333.230460,728.731117,-689.180290,1360.025069,-922.349639,65.058360,393.615953,-719.226768,360.166055,184.959060,-739.105389,346.605501,-483.389302,-255.397104,341.236273,-510.804711,1324.269328,-707.780084,1622.326390,-752.161756,450.693964,-1025.777445,93.386157,29.284125,-518.839588,1390.941092,-848.799775,-42.340319,1227.856190,-846.572707,-10.233543,1271.441638,-789.234840,96.157427,582.742303,-733.315009,287.681777,798.335923,-760.339502,585.982248,-882.141138,-484.948495,518.246280,256.159763,-808.696762,634.117420,-689.452814,-381.213419,-563.376509,-533.161627,-37.174894,-91.280772,-534.585378,1398.951117,
704.799482,-287.967610,-276.556265,1562.843506,-749.549500,1150.092278,-965.101618,431.020504,821.569886,-369.918226,1479.625563,-924.928342,19.958454,1359.172585,-1055.139651,-459.399484,1253.251260,-639.639017,-709.298656,121.065673,1406.746249,-1562.566022,-293.382820,1096.220869,-899.813223,-364.014820,872.499747,-706.042761,1292.359888,-929.760711,22.590235,558.032568,-735.878696,310.872129,320.332131,-755.429778,290.635229,-373.553703,-289.392179,506.884421,-533.041189,1384.842279,-725.704700,1573.452232,-769.438379,389.638314,-1026.977691,51.082924,190.655099,-540.566966,1343.300075,-859.866830,-82.607853,1299.126811,-863.834740,-52.660559,1382.426440,-808.565758,57.328582,730.808574,-756.592543,236.667331,950.466901,-774.814912,516.016998,-824.713878,-507.852023,454.386217,417.767047,-826.541617,564.549407,-597.893232,-401.577109,-582.488623,-538.330152,-70.855552,37.000494,-557.501426,1345.286640,
594.538226,-198.809730,-305.543157,1569.636445,-765.923569,1077.170741,-986.759227,371.972748,780.869017,-396.491453,1492.854146,-947.764464,-21.251554,1410.443095,-1069.780523,-488.572432,1174.544520,-542.501904,-727.254278,72.241312,1445.832981,-1591.061716,-321.928844,1032.120836,-893.495536,-393.465284,1004.963262,-722.266258,1218.638647,-933.472469,-18.071912,720.617033,-752.688894,263.994996,457.271048,-772.120938,237.634460,-251.732700,-321.975411,672.243444,-554.877056,1427.122546,-743.143419,1514.929467,-787.164313,331.888376,-1021.542288,10.123334,356.592378,-561.332889,1286.506973,-868.374972,-121.690341,1354.715630,-881.321729,-93.942097,1475.935334,-827.759395,19.458562,870.062149,-780.831570,186.991849,1090.641490,-789.586641,449.389367,-753.868235,-529.806613,393.463983,579.943054,-844.376870,498.344257,-491.949545,-420.592149,-600.729293,-542.754479,-103.394824,170.523900,-579.308190,1283.068650,
488.678352,-100.105332,-335.206851,1561.492963,-782.985114,1001.402876,-1007.972097,315.516721,733.317863,-421.905276,1490.169511,-969.948449,-61.365052,1445.298148,-1081.101210,-516.446594,1094.188584,-431.128616,-745.176707,24.954140,1467.148608,-1612.005273,-349.236129,964.358148,-880.708689,-421.529806,1123.862979,-737.990077,1140.468126,-932.509481,-57.125351,878.151802,-769.789164,219.346222,592.990702,-789.164003,187.406814,-119.375811,-353.119237,834.007110,-576.350322,1451.597057,-760.215001,1448.536731,-805.331005,277.265791,-1008.139711,-29.612245,523.889466,-581.232045,1222.238224,-873.538535,-159.561431,1394.496799,-898.929152,-134.270682,1551.061986,-846.637773,-17.570541,997.793650,-805.983623,138.485906,1216.396571,-804.827059,386.165406,-669.066701,-550.916339,335.339578,739.376004,-862.343987,435.400194,-372.076336,-438.350944,-618.038287,-545.964379,-134.871359,306.787968,-600.090349,1214.119208,
387.333253,7.288849,-365.490167,1539.653041,-800.812871,924.226838,-1028.297911,261.452330,680.396305,-446.202888,1472.866129,-990.970265,-100.397967,1464.218590,-1088.162950,-543.077643,1013.413597,-305.954404,-763.197107,-20.945275,1471.594443,-1624.253973,-375.317594,894.173879,-860.372590,-448.176386,1227.414849,-753.353058,1059.351502,-925.779005,-94.734326,1027.545907,-787.274770,176.691893,724.687937,-806.516006,139.715085,21.572709,-382.812298,988.928585,-597.504772,1459.138409,-777.034622,1376.009491,-823.885980,225.538900,-985.418466,-68.201685,689.220070,-600.393567,1152.145846,-874.457460,-196.176617,1418.739507,-916.490073,-173.783252,1607.471865,-864.946618,-53.835719,1111.692102,-831.926805,91.035684,1325.757434,-820.670604,326.294683,-570.146242,-571.312099,279.825074,892.816790,-880.568614,375.532238,-239.293718,-454.969132,-634.361974,-547.360090,-165.317980,443.057492,-619.926394,1140.193279,
290.586537,122.065472,-396.242934,1505.526400,-819.439539,846.904959,-1047.178357,209.560304,623.575470,-469.421870,1442.427568,-1010.197047,-138.332852,1468.009359,-1089.922032,-568.535109,933.277323,-167.929144,-781.444767,-65.563180,1460.374528,-1626.617835,-400.202395,822.687212,-831.385303,-473.393721,1314.328180,-768.492815,976.660191,-912.088681,-131.027158,1165.947679,-805.199078,135.774253,849.673886,-824.115921,94.301269,168.724001,-411.055434,1133.966952,-618.391349,1450.926512,-793.714840,1298.987654,-842.718212,176.449216,-952.058654,-105.683818,849.304178,-618.971581,1077.822939,-870.132297,-231.477857,1428.059177,-933.765029,-212.561019,1645.344065,-882.337775,-89.378744,1209.926284,-858.452482,44.583173,1417.286182,-837.206472,269.628454,-457.394201,-591.144606,226.703046,1037.204250,-899.153186,318.501064,-95.210777,-470.585857,-649.655420,-546.221561,-194.720277,576.491129,-638.894081,1062.938857,
198.500007,242.493552,-427.207664,1460.640845,-838.846321,770.505124,-1063.927984,159.614040,564.265973,-491.594420,1400.462947,-1026.867091,-175.127855,1457.739241,-1085.246175,-592.903175,854.651418,-18.534843,-800.037391,-108.958374,1434.919377,-1617.896930,-423.939694,750.878357,-792.663116,-497.190648,1383.804995,-783.545614,893.612361,-890.173908,-166.095809,1290.860866,-823.569259,96.334842,965.494472,-841.891467,50.901348,319.321908,-437.861233,1266.415015,-639.065862,1428.370413,-810.366081,1218.978037,-861.642118,129.732802,-906.832645,-142.064856,1001.055612,-637.131484,1000.773027,-859.487632,-265.402211,1423.359457,-950.429990,-250.629425,1665.297135,-898.354544,-124.212702,1291.189955,-885.252296,-0.877090,1490.102151,-854.474146,215.939879,-331.602464,-610.575297,175.745382,1169.781656,-918.169788,264.039115,57.996723,-485.361175,-663.884581,-541.721304,-223.020643,704.283208,-657.077841,983.862974,
111.109381,366.482451,-458.032033,1406.594001,-858.958233,695.893700,-1077.725274,111.393587,503.775226,-512.751373,1348.649479,-1040.087898,-210.729079,1434.679658,-1072.937580,-616.280756,778.213749,140.219789,-819.070815,-151.143425,1396.816200,-1596.929701,-446.599408,679.577877,-743.190763,-519.598893,1435.527702,-798.644796,811.257533,-858.737050,-199.999411,1400.246328,-842.344141,58.135259,1070.031686,-859.760520,9.256480,470.355733,-463.255534,1384.000497,-659.583718,1393.036776,-827.095533,1137.338704,-880.383387,85.134790,-848.674788,-177.326422,1141.692205,-655.036824,922.382592,-841.401330,-297.894246,1405.769951,-966.062984,-287.959093,1668.310233,-912.419536,-158.327835,1354.711277,-911.912466,-45.302853,1543.872508,-872.459314,164.945418,-194.090501,-629.765715,126.730329,1288.201803,-937.652787,211.872142,217.655892,-499.471191,-677.028449,-532.941801,-250.129088,823.803875,-674.574519,904.303296,
28.419002,491.676910,-488.321722,1345.008123,-879.640069,623.740313,-1087.611171,64.697238,443.275100,-532.929592,1288.681085,-1048.836591,-245.083341,1400.245093,-1051.764686,-638.779651,704.449734,305.835404,-838.609856,-192.091244,1347.748811,-1562.654005,-468.269798,609.464062,-682.081352,-540.678137,1469.632487,-813.916459,730.465964,-816.500635,-232.769587,1492.588677,-861.432515,20.971571,1161.579854,-877.625692,-30.875250,618.703021,-487.281020,1484.955697,-679.994263,1346.588018,-844.003150,1055.274815,-898.568393,42.417092,-776.760396,-211.433548,1268.813615,-672.838105,843.894879,-814.740052,-328.920003,1376.585671,-980.130299,-324.471264,1655.645030,-923.825522,-191.695767,1400.230957,-937.918974,-88.613124,1578.777015,-891.089241,116.327331,-46.697699,-648.867916,79.455515,1390.608791,-957.591597,161.735504,380.710670,-513.101745,-689.082211,-518.898724,-275.937950,932.723019,-691.496188,825.405952,
-49.596891,615.572405,-517.711158,1277.485834,-900.691736,554.530370,-1092.496117,19.349162,383.778106,-552.181187,1222.222164,-1051.963799,-278.148588,1355.937963,-1020.504414,-660.520046,633.664989,475.400080,-858.679058,-231.746032,1289.446736,-1514.181867,-489.052891,541.068320,-608.647953,-560.518938,1486.667070,-829.472857,651.921334,-762.273561,-264.414824,1566.920971,-880.689872,-15.317994,1238.893241,-895.360737,-69.706704,761.284407,-510.002667,1568.053400,-700.337146,1290.730084,-861.173129,973.832305,-915.716467,1.361548,-690.590224,-244.342319,1380.462637,-690.663216,766.386015,-778.404214,-358.478605,1337.212657,-991.974134,-360.048718,1628.771223,-931.730490,-224.273530,1427.957382,-962.665979,-130.702091,1595.452688,-910.227224,69.755647,108.249188,-668.018899,33.746608,1475.687147,-977.924967,113.385388,543.873063,-526.441156,-700.061144,-498.571752,-300.336779,1029.106348,-707.969953,748.111059,
-122.992562,735.640268,-545.914249,1205.568344,-921.841575,488.579095,-1091.174491,-24.796033,326.119856,-570.583008,1150.868121,-1048.205615,-309.900448,1303.300213,-977.995964,-681.623866,566.006717,645.706901,-879.250292,-270.037524,1223.639922,-1450.884442,-509.059537,474.785159,-522.487181,-579.241899,1487.536044,-845.404311,576.117937,-695.028482,-294.923477,1622.813714,-899.914893,-50.849094,1301.202773,-912.790614,-107.412825,895.211415,-531.511916,1632.611387,-720.641345,1227.169981,-878.662475,893.886267,-931.234189,-38.227758,-590.074180,-276.008413,1475.172410,-708.609873,690.746825,-731.384297,-386.606976,1289.121838,-1000.804977,-394.549588,1589.298306,-935.159182,-256.010075,1438.508301,-985.457403,-171.454289,1594.924235,-929.664946,24.907310,267.997123,-687.338458,-10.537070,1542.674743,-998.537417,66.605954,703.794417,-539.672816,-710.003392,-470.944338,-323.226090,1111.477281,-724.134602,673.147293,
