Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40
9.470069565306776,10.714216265661207,16.00956378844272,70.90853089220451,54.87733252316036,-78.20613345055772,61.95623015811359,-17.73633011183062,-33.30620807261081,48.2149389369154,-59.71730920280421,50.35276311500773,-30.19910252389836,-6.064263540914417,26.888443774900367,14.78142863405351,-16.00974370843791,-65.7698499567515,53.21336964980539,40.86524025322591,17.84455647776707,40.940186284595136,46.21604652801673,60.99843171377937,-30.10848909686365,-50.18616616663848,-20.49752481909344,-35.78426286929625,0.3983925730742815,-9.500187857916757,4.6932058127906,19.71739713864458,15.199471411461683,-27.64642911186252,-81.67259107616195,-46.726779088396114,-34.28933301600043,22.21467758372052,35.25505328900467,-27.87731155579879
9.31422122126541,13.42757826504769,12.188574580113588,75.69288549690485,51.74317685721074,-77.98288908630697,63.22656860945976,-18.49015190058324,-29.40290250995926,45.60422461488824,-60.23755875206623,52.52870318626352,-28.72006610464364,-7.630617322120711,30.30700034692406,15.48415323218023,-12.19347823196058,-68.71570903697062,50.18168382044517,42.68789510151289,19.104767826159065,43.86787989767225,46.68769903640442,60.5406475644898,-33.51336340017343,-45.9687084929745,-22.850042530188,-35.099979607264984,-1.4335075245344058,-9.813244296853334,6.29647816186503,20.08725968304881,12.88215359436259,-21.41181932713535,-68.45635172164098,-41.91982090230043,-31.873746367588165,18.07098761942544,34.64505472064833,-26.81517508452113
9.088331147843594,15.72156277873205,8.353524314308526,79.89188517141059,48.34921673258893,-77.53383121129154,64.04479410409301,-19.567795432203138,-24.84584506779317,42.99504391501397,-60.61718988832762,54.29830257147884,-26.72740669901541,-9.203934593141575,33.35239030150506,15.4618703002654,-8.49194972339942,-70.53394048767657,46.70180705844748,44.61708047369231,20.38477549446728,46.31578176087405,46.49687599785823,59.21880064256622,-36.64865221641048,-41.50372712073605,-24.82148946809828,-33.40500911150444,-2.906775073609216,-10.301181317178315,7.722174527517085,20.81820035961658,10.499542863633582,-15.176638896377405,-53.33295701061669,-36.04976728192681,-28.64860672504064,13.824047839555297,33.970417063886785,-25.999279769532286
8.789866374050671,17.546913026344065,4.5904871477547164,83.20076204214612,44.74024168767986,-76.94208310688792,64.33594020100662,-20.951731337148207,-19.814664115458164,40.398348387473646,-60.63896456047229,55.66635595770012,-24.204881247022502,-10.841849585519189,35.752148519683274,14.760830110618429,-5.024371649663675,-71.34182556281822,42.82539775965277,46.69129287034974,21.59952710412744,48.31661005914105,45.734358626148456,57.13005675855319,-39.49975975214132,-36.94836258946223,-26.35955949063837,-30.685387598832506,-3.822747938181945,-10.967781576866082,8.942546222288168,21.88824477585475,8.1199240341656,-9.221901465229426,-37.43622260961478,-29.360024153901698,-24.54335545271321,9.430172483871832,33.31465505266528,-25.38964736911568
8.42912034984907,18.89608054786264,0.9802594770906852,85.36234554811752,40.9881890464974,-76.28520897738217,64.07185345988319,-22.58971666752685,-14.525258416793308,37.79985867604965,-60.082479535918665,56.61321017934935,-21.16408751801508,-12.560720768371691,37.29557951281725,13.465878238256796,-1.9216551036629976,-71.30717083556401,38.6351398114123,48.84192946623118,22.657356004200444,49.92172378115753,44.51124920797383,54.415923111179545,-42.02499559991177,-32.43707849989847,-27.471178242296048,-27.062429120448336,-4.066172201312798,-11.759411556439568,9.951808697533725,23.25455253901658,5.76817732655103,-3.790085766176034,-21.893094030697085,-22.19226646501249,-19.5685381508793,4.878285486602779,32.79179058937644,-24.94588833306848
8.017232517456076,19.8013814457394,-2.4018497350292787,86.24118254624365,37.17914794700108,-75.61540922292949,63.26837977381661,-24.41786320963693,-9.188855092660352,35.18134155463412,-58.78055519041271,57.09488019193424,-17.654853464177517,-14.322318405345069,37.8600791819034,11.70895106930294,0.6816491512585916,-70.61941130775355,34.24846977482887,50.89882648681044,23.448277116369507,51.18079978247015,42.944308406569945,51.21589780376142,-44.204600540006346,-28.07811638002721,-28.22127579471334,-22.75475015239858,-3.607625307552562,-12.586518219052309,10.78261471119574,24.863223811294457,3.403717295827194,0.9264840552368389,-7.701745980734796,-14.96604240461028,-13.815816014114455,0.1968873934005315,32.54378435858003,-24.62074619162078
7.560184657895183,20.33878754372792,-5.491067551340589,85.84366841237978,33.4057680898255,-74.95013205630192,61.99489910916309,-26.360312052067187,-3.985201047455744,32.547449530250624,-56.6630660237206,57.06689659322971,-13.783379399196985,-16.05286320252452,37.434224322264114,9.677917661451716,2.676192292649147,-69.45498853745049,29.81100007285782,52.62473129979727,23.864903351829827,52.12321673716586,41.14506776932111,47.66001322462378,-46.06062827281213,-23.97419349025409,-28.71321248652088,-18.032943331709337,-2.4838996714787176,-13.35049515130548,11.516477051583792,26.6449469212335,0.9526914626593204,4.795559606058204,4.38453405031031,-8.14066000093533,-7.44461464532281,-4.546000397795578,32.72731211249488,-24.36715466931752
7.063192050836738,20.62355669166,-8.230611652495647,84.30091664717649,29.76807993085332,-74.27598497672079,60.38011969047507,-28.324598703474017,0.9345736273838215,29.925827548119543,-53.750457443948,56.49796622394817,-9.734263273944045,-17.68054483662779,36.13020737796512,7.577352791323776,4.006767202000259,-67.92790744328217,25.45784045970832,53.74842980649807,23.83987931791112,52.75606099646879,39.20407372402417,43.86868206368008,-47.63707220000951,-20.23758102826937,-29.06721853376032,-13.193818247237012,-0.7940944707524169,-13.930838965238095,12.26551674796143,28.5128504179986,-1.6317989528267045,7.755219752710453,13.941245639160208,-2.162608017356684,-0.6602372174001809,-9.259109092191553,33.48873846217523,-24.1527347163963
6.534562896074377,20.78714587088386,-10.573880978600757,81.86230996710437,26.36151320645391,-73.5612209256573,58.59228789705793,-30.21575092635227,5.443029166744972,27.34962886728055,-50.12385291605749,55.35854169769308,-5.7639639539219365,-19.153105169356184,34.16537168774249,5.572761329738923,4.67751374342736,-66.05673262904195,21.27053404167867,54.00315122261039,23.360078274047066,53.07746142363139,37.18280053696591,39.92829307253567,-48.98218134742209,-16.974374590753364,-29.39766075882651,-8.5474992086865,1.3015341251754975,-14.159529991322414,13.141102823473329,30.37488372210792,-4.32919364939938,9.823270925257344,20.892822614481773,2.5816817766085447,6.31058175199252,-13.853123573608215,34.93758448595227,-23.95991675233422
5.980888869154104,20.9525464895001,-12.498732338984455,78.88955069599058,23.25243059571349,-72.75976290226893,56.79894212994769,-31.95548724680393,9.457308167327644,24.85821497086708,-45.91126543776211,53.61436043609055,-2.1707671380943814,-20.43458625553385,31.81264632279289,3.77816031631878,4.73657672998419,-63.789912568065546,17.267731830573,53.18792602383741,22.449607609944017,53.09347802007968,35.12264223532545,35.87257658918249,-50.16245059637783,-14.257860368292546,-29.78964343934934,-4.387436075380347,3.6076475531581753,-13.83473886178922,14.243366848592084,32.14481764683214,-7.045770810654989,11.101642977932418,25.462937844995096,5.7958748313278114,13.245594774848554,-18.26400053459023,37.12605272972842,-23.773147221249985
5.401701391124337,21.224888022451992,-14.014273111108366,75.8088776773349,20.46767447314582,-71.80337364138896,55.13460853552213,-33.48445245874614,12.967034226281498,22.51287148971041,-41.28500001158368,51.24982142563673,0.7207782723210879,-21.510835060554125,29.354338403890093,2.2769478868411115,4.264906470744896,-61.07028944252776,13.428941612903206,51.22124985235408,21.153353215660733,52.82857843978184,33.05448151933268,31.69600337975347,-51.28183580748568,-12.122180397280731,-30.29419542808309,-0.9310648853075744,5.924671778300286,-12.768399323606204,15.665916779820895,33.736660505952514,-9.629629964699015,11.761475483646318,28.07467632833372,7.294092609627999,19.94808984818832,-22.468135586496487,40.04127995778619,-23.577707569569903
4.793786029858891,21.686017753536504,-15.150612467584446,73.03100108957052,18.00203668396673,-70.6029923422125,53.69281976482433,-34.75541912720281,16.030643851718562,20.39082387888984,-36.44592913481225,48.29952918514861,2.569970371299453,-22.40370894464657,27.06331280463631,1.1225967260320984,3.3810032098788225,-57.87549092134003,9.719191162757715,48.14903818825263,19.544780364902927,52.32750189335855,30.99603982938817,27.37330527527024,-52.4682850906933,-10.570769021257904,-30.947322603237133,1.734938272723603,8.058738131345141,-10.81953799513752,17.481674462017228,35.06045805874314,-11.894520477332495,12.002697047080613,29.226466811385126,7.018311257244804,26.25420964328079,-26.48519191805296,43.61486194013265,-23.37386258512412
4.158820863999892,22.37792864770159,-15.95496210892999,70.8869977806156,15.816957479328083,-69.07078022808336,52.52892527466095,-35.735674381978946,18.739238280337208,18.553578119245863,-31.59494635406495,44.85287791963614,3.0759650334321744,-23.1667391356457,25.187460908159213,0.3175290979262443,2.242392714217581,-54.21854568168758,6.093438957575699,44.12948789479514,17.740058996328404,51.65326739372051,28.952460058543625,22.86599236882162,-53.83659399915918,-9.578228880669313,-31.78157676157383,3.6596675574810846,9.83524090353793,-7.897589890411742,19.71247069335411,36.04242172885993,-13.65153700002772,12.009105902934136,29.36757087259196,5.043685375653316,32.03091252889047,-30.37003019349311,47.73979336044433,-23.180563093017955
3.5021456601233063,23.287116512694045,-16.507051659652134,69.58929182148042,13.82578864406593,-67.14364693100083,51.65534789924735,-36.4122796383662,21.183068312846657,17.02473986948275,-26.90641879293762,41.032469062807536,2.07136412474069,-23.863558807815533,23.907797181452505,-0.1845313926460416,1.0209830918097234,-50.15216584061752,2.4906985430224973,39.43244409200052,15.88689001228309,50.88710066905136,26.93337601470915,18.137034269815747,-55.46178344077494,-9.09096669346197,-32.80814743488349,4.988688869191967,11.135824159563231,-3.963292504150372,22.32005865366101,36.65196508828185,-14.745370971854667,11.922746210744377,28.79607543910758,1.562139055058082,37.17481482107496,-34.20179239693681,52.27885970764962,-23.01897184591389
2.8270866147756752,24.35046084809639,-16.92631471168268,69.19290661632479,11.897339092157589,-64.79070182898761,51.03606769175647,-36.78466939708685,23.44195103386988,15.792292561117716,-22.50787498700723,36.97336018652357,-0.426030644759066,-24.5553591274024,23.29446441723421,-0.4454637103180696,-0.1352911641965421,-45.79326054920186,-1.16067899623678,34.42911963057119,14.131581832409603,50.12845076739237,24.97013155027471,13.17747237075687,-57.365421103139234,-9.040246335704708,-33.99760067461537,5.9276807884979466,11.91786008216657,0.9569378033821544,25.224131084768143,36.89975439357598,-15.08477923308562,11.833806483359083,27.597014204041905,-3.1491128209267574,41.60666922114604,-38.07281441248143,57.06893231933033,-22.90052814885272
2.138217363545455,25.477572906712453,-17.348064576678258,69.56827625771488,9.89003046077769,-62.01591178407473,50.59966099322454,-36.852718712855065,25.588182359815114,14.81426477285459,-18.46817421043999,32.81404263867216,-4.23444604006152,-25.29527563362219,23.309996723430167,-0.5209188363874271,-1.119043124396541,-41.32913222335696,-4.922256137065478,29.53118046264263,12.600219090212349,49.48539162949416,23.11333215829611,8.013426445075236,-59.49538701204328,-9.352515031535004,-35.29642625417903,6.72527052807894,12.185315329088818,6.760845665154045,28.31410796063481,36.81304067997827,-14.660219121276992,11.773989046255137,25.63101453815828,-8.760777364888174,45.25103024401118,-42.07092723298292,61.94089442390639,-22.83535394120891
1.449595004749185,26.568336037223787,-17.891813673190587,70.42585206783207,7.684066635196864,-58.866478556781,50.2678784003381,-36.61936162418972,27.68448210957933,14.015254473491176,-14.80331350405737,28.688211810570635,-9.041221724140886,-26.10761179490046,23.857968216129706,-0.4677733061261899,-1.8532224177581789,-36.983386439596735,-8.823680081317853,25.10636290658671,11.409337390434713,49.05152976225479,21.41655896859856,2.6912486974444243,-61.710528680357,-9.9377304907594,-36.66778471536804,7.642668452848733,11.95892105843984,13.279635954457063,31.44783477740661,36.43114849306147,-13.549153625242312,11.7219304344498,22.58314550282476,-14.922963041661845,48.01268934265269,-46.25511711550002,66.75302982843559,-22.84081982930523
0.7812850849287445,27.5213932337881,-18.65252313013024,71.38692886980718,5.186816619424344,-55.42842885154312,49.97540845510116,-36.1032480816076,29.77378511501654,13.286226731337004,-11.497348784834037,24.712292870304896,-14.407562605070543,-26.96557303017761,24.82610390678441,-0.3492596715703867,-2.28838138398871,-32.970057509723304,-12.85066825801475,21.42805244868505,10.6781125017337,48.88103555056463,19.923167660380297,-2.7225961132376444,-63.80373105843688,-10.675391747674764,-38.11335877782668,8.895911245870902,11.294113289837044,20.29706006500312,34.467845811873175,35.82882417621501,-11.90651764977332,11.629594277080654,18.07411499345256,-21.297684943343167,49.77170512308697,-50.63719582016398,71.40945216143216,-22.9318155839974
